"Students Absent 21 or More Days by School
2015-16, Final Survey 5",,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).",,,,,,
"District #","District Name","School #","School Name",Enrollments,"Absent 21 Days or Over","% Absent 21 or More Days"
36,LEE,261,"J. COLIN ENGLISH ELEMENTARY SCHOOL",586,88,"0,15017064846"
36,LEE,291,"G. WEAVER HIPPS ELEMENTARY SCHOOL",850,130,"0,15294117647"
36,LEE,301,"LEHIGH ELEMENTARY SCHOOL",1319,170,"0,12888551933"
36,LEE,311,"NORTH FORT MYERS HIGH SCHOOL",1736,147,"0,08467741935"
36,LEE,321,"ORANGE RIVER ELEMENTARY SCHOOL",881,68,"0,07718501702"
36,LEE,331,"ORANGEWOOD ELEMENTARY SCHOOL",648,58,"0,08950617283"
36,LEE,341,"PINE ISLAND ELEMENTARY SCHOOL",249,9,"0,03614457831"
36,LEE,351,"LEXINGTON MIDDLE SCHOOL",1107,12,"0,0108401084"
36,LEE,361,"THE SANIBEL SCHOOL",343,10,"0,02915451895"
36,LEE,371,"MIRROR LAKES ELEMENTARY SCHOOL",1278,177,"0,13849765258"
36,LEE,381,"TICE ELEMENTARY SCHOOL",629,57,"0,09062003179"
36,LEE,382,"OAK HAMMOCK MIDDLE SCHOOL",1277,81,"0,06342991386"
36,LEE,391,"TROPIC ISLES ELEMENTARY SCHOOL",1082,93,"0,08595194085"
36,LEE,401,"VILLAS ELEMENTARY SCHOOL",944,70,"0,07415254237"
36,LEE,421,"HEIGHTS ELEMENTARY SCHOOL",1264,73,"0,05775316455"
36,LEE,431,"PINEWOODS ELEMENTARY SCHOOL",1142,57,"0,04991243432"
36,LEE,461,"PATRIOT ELEMENTARY SCHOOL",741,60,"0,08097165991"
36,LEE,471,"TREELINE ELEMENTARY SCHOOL",1127,54,"0,0479148181"
36,LEE,491,"ISLAND COAST HIGH SCHOOL",2038,351,"0,17222767419"
36,LEE,511,"SOUTH FORT MYERS HIGH SCHOOL",2309,328,"0,14205283672"
36,LEE,521,"BAYSHORE ELEMENTARY SCHOOL",656,67,"0,10213414634"
36,LEE,531,"CYPRESS LAKE HIGH SCHOOL",1844,179,"0,09707158351"
36,LEE,552,"ALTERNATIVE LEARNING CENTER CENTRAL",729,69,"0,09465020576"
36,LEE,561,"TANGLEWOOD ELEMENTARY SCHOOL",842,48,"0,05700712589"
36,LEE,571,"CALOOSA ELEMENTARY SCHOOL",971,60,"0,06179196704"
36,LEE,572,"CALOOSA MIDDLE SCHOOL",988,151,"0,15283400809"
36,LEE,582,"HARNS MARSH MIDDLE SCHOOL",1130,90,"0,07964601769"
36,LEE,591,"RIVERDALE HIGH SCHOOL",2144,256,"0,11940298507"
36,LEE,592,"JAMES STEPHENS INTERNATIONAL ACADEMY",1008,126,"0,125"
36,LEE,597,"TORTUGA PRESERVE ELEMENTARY SCHOOL",1027,97,"0,09444985394"
36,LEE,601,"NORTH FORT MYERS ACADEMY FOR THE ARTS",1204,92,"0,07641196013"
36,LEE,611,"BONITA SPRINGS MIDDLE CENTER FOR THE ARTS",948,74,"0,07805907172"
36,LEE,621,"CAPE CORAL HIGH SCHOOL",1766,289,"0,16364665911"
36,LEE,631,"SAN CARLOS PARK ELEMENTARY SCHOOL",1141,126,"0,11042944785"
36,LEE,641,"PELICAN ELEMENTARY SCHOOL",1044,67,"0,06417624521"
36,LEE,651,"ROYAL PALM EXCEPTIONAL SCHOOL CENTER",208,83,"0,39903846153"
36,LEE,653,"PACE SCHOOL FOR GIRLS",86,44,"0,51162790697"
36,LEE,661,"SOUTHWEST FLORIDA JUVENILE DETENTION CENTER",545,0,0
36,LEE,663,"AMIKIDS SOUTHWEST FLORIDA",86,9,"0,10465116279"
36,LEE,666,"PRICE HALFWAY HOUSE",65,0,0
36,LEE,667,"LEE COUNTY JAIL",147,0,0
36,LEE,671,"GULF MIDDLE SCHOOL",848,54,"0,06367924528"
36,LEE,672,"GULF ELEMENTARY SCHOOL",1109,68,"0,06131650135"
36,LEE,681,"SPRING CREEK ELEMENTARY SCHOOL",828,24,"0,02898550724"
36,LEE,682,"SW FL ADDICTION SERVICES-THE VINCE SMITH CENTER",61,0,0
36,LEE,691,"LEHIGH ACRES MIDDLE SCHOOL",1401,157,"0,11206281227"
36,LEE,701,"BUCKINGHAM EXCEPTIONAL STUDENT CENTER",104,42,"0,40384615384"
36,LEE,711,"SUNSHINE ELEMENTARY SCHOOL",1273,119,"0,09347996857"
36,LEE,712,"HECTOR A. CAFFERATA JR ELEMENTARY SCHOOL",759,81,"0,10671936758"
36,LEE,721,"MARINER HIGH SCHOOL",1697,253,"0,14908662345"
36,LEE,722,"MARINER MIDDLE SCHOOL",1085,122,"0,11244239631"
36,LEE,731,"ESTERO HIGH SCHOOL",1829,214,"0,11700382722"
36,LEE,734,"RAYMA C. PAGE ELEMENTARY SCHOOL",905,54,"0,05966850828"
36,LEE,741,"THREE OAKS ELEMENTARY SCHOOL",940,21,"0,02234042553"
36,LEE,745,"EAST LEE COUNTY HIGH SCHOOL",2115,397,"0,18770685579"
36,LEE,751,"SKYLINE ELEMENTARY SCHOOL",993,81,"0,08157099697"
36,LEE,752,"ALTERNATIVE LEARNING CENTER WEST",220,26,"0,11818181818"
36,LEE,761,"TRAFALGAR MIDDLE SCHOOL",948,66,"0,06962025316"
36,LEE,762,"TRAFALGAR ELEMENTARY SCHOOL",842,24,"0,02850356294"
36,LEE,763,"MANATEE ELEMENTARY SCHOOL",1177,143,"0,1214953271"
36,LEE,771,"DIPLOMAT ELEMENTARY SCHOOL",984,46,"0,04674796747"
36,LEE,772,"DIPLOMAT MIDDLE SCHOOL",912,89,"0,09758771929"
36,LEE,781,"COLONIAL ELEMENTARY SCHOOL",980,131,"0,13367346938"
36,LEE,791,"DR CARRIE D ROBINSON LITTLETON ELEMENTARY SCHOOL",680,76,"0,11176470588"
36,LEE,801,"HANCOCK CREEK ELEMENTARY SCHOOL",990,105,"0,10606060606"
36,LEE,811,"GATEWAY ELEMENTARY SCHOOL",754,50,"0,06631299734"
36,LEE,821,"THREE OAKS MIDDLE SCHOOL",1024,64,"0,0625"
36,LEE,831,"DUNBAR HIGH SCHOOL",2218,219,"0,09873760144"
36,LEE,851,"VETERANS PARK ACADEMY FOR THE ARTS",1661,71,"0,04274533413"
36,LEE,861,"IDA S. BAKER HIGH SCHOOL",1920,247,"0,12864583333"
36,LEE,4100,"THE ISLAND SCHOOL",61,3,"0,04918032786"
36,LEE,4102,"BONITA SPRINGS CHARTER SCHOOL",1366,47,"0,03440702781"
36,LEE,4103,"GATEWAY CHARTER ELEMENTARY SCHOOL",1269,110,"0,0866824271"
36,LEE,4111,"CAPE CORAL CHARTER SCHOOL",806,109,"0,135235732"
36,LEE,4121,"GATEWAY CHARTER HIGH SCHOOL",800,130,"0,1625"
36,LEE,4141,"SIX MILE CHARTER ACADEMY",1353,162,"0,11973392461"
36,LEE,4143,"OASIS CHARTER ELEMENTARY SCHOOL",899,39,"0,04338153503"
36,LEE,4151,"CHRISTA MCAULIFFE CHARTER ELEMENTARY SCHOOL",805,30,"0,03726708074"
36,LEE,4154,"GOODWILL LIFE ACADEMY",55,12,"0,21818181818"
36,LEE,4155,"FLORIDA SOUTHWESTERN COLLEGIATE HIGH SCHOOL",389,2,"0,00514138817"
36,LEE,4171,"OASIS CHARTER MIDDLE SCHOOL",855,38,"0,04444444444"
36,LEE,4181,"OASIS CHARTER HIGH SCHOOL",779,63,"0,08087291399"
36,LEE,4211,"PIVOT CHARTER SCHOOL",281,82,"0,29181494661"
36,LEE,4212,"CITY OF PALMS CHARTER HIGH SCHOOL",286,235,"0,82167832167"
36,LEE,4221,"ACCELERATION MIDDLE CHARTER SCHOOL",173,98,"0,56647398843"
36,LEE,4223,"PALM ACRES CHARTER HIGH SCHOOL",503,350,"0,6958250497"
36,LEE,4231,"CAPE CORAL PREPARATORY AND FITNESS ACADEMY",214,31,"0,14485981308"
36,LEE,4241,"FORT MYERS PREPARATORY AND FITNESS ACADEMY",319,57,"0,17868338557"
36,LEE,4242,"NORTH NICHOLAS HIGH SCHOOL",635,389,"0,61259842519"
36,LEE,4251,"CORONADO HIGH SCHOOL",411,311,"0,75669099756"
36,LEE,4261,"GATEWAY CHARTER INTERMEDIATE SCHOOL",1158,138,"0,11917098445"
36,LEE,4274,"ISLAND PARK HIGH SCHOOL",380,237,"0,62368421052"
36,LEE,4281,"BONITA SPRINGS PREPARATORY AND FITNESS ACADEMY",406,48,"0,11822660098"
36,LEE,4302,"DJB TECHNICAL ACADEMY",226,118,"0,5221238938"
36,LEE,4303,"NORTHERN PALMS CHARTER HIGH SCHOOL",169,90,"0,53254437869"
36,LEE,7004,"LEE COUNTY VIRTUAL FRANCHISE",279,13,"0,04659498207"
36,LEE,7023,"LEE COUNTY VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED)",70,2,"0,02857142857"
36,LEE,9123,"EARLY CHILDHOOD LEARNING SERVICES",401,129,"0,32169576059"
36,LEE,9450,"COUNTY WIDE EXCEPTIONAL CHILD PROGRAMS",228,3,"0,01315789473"
37,LEON,21,"LEON HIGH SCHOOL",2238,307,"0,13717605004"
37,LEON,31,"KATE SULLIVAN ELEMENTARY SCHOOL",902,34,"0,0376940133"
37,LEON,32,"ELIZABETH COBB MIDDLE SCHOOL",957,57,"0,05956112852"
37,LEON,41,"FRANK HARTSFIELD ELEMENTARY SCHOOL",508,47,"0,09251968503"
37,LEON,51,"JAMES RICKARDS HIGH SCHOOL",1472,239,"0,16236413043"
37,LEON,71,"SABAL PALM ELEMENTARY SCHOOL",718,102,"0,14206128133"
37,LEON,91,"RUEDIGER ELEMENTARY SCHOOL",596,52,"0,08724832214"
37,LEON,92,"RAA MIDDLE SCHOOL",971,79,"0,08135942327"
37,LEON,131,"WOODVILLE ELEMENTARY SCHOOL",510,64,"0,12549019607"
37,LEON,161,"AMOS P. GODBY HIGH SCHOOL",1465,343,"0,23412969283"
37,LEON,171,"OAK RIDGE ELEMENTARY SCHOOL",623,91,"0,14606741573"
37,LEON,191,"SECOND CHANCE AT GHAZVINI LEARNING CENTER",220,67,"0,30454545454"
37,LEON,204,SAIL,410,144,"0,35121951219"
37,LEON,222,"GRIFFIN MIDDLE SCHOOL",646,81,"0,1253869969"
37,LEON,231,"JOHN G RILEY ELEMENTARY SCHOOL",782,98,"0,12531969309"
37,LEON,291,"R. FRANK NIMS MIDDLE SCHOOL",565,144,"0,25486725663"
37,LEON,311,"PINEVIEW ELEMENTARY SCHOOL",472,53,"0,11228813559"
37,LEON,361,"LIVELY TECHNICAL CENTER",*,*,*
37,LEON,381,"GILCHRIST ELEMENTARY SCHOOL",1135,44,"0,03876651982"
37,LEON,401,"ASTORIA PARK ELEMENTARY SCHOOL",692,57,"0,08236994219"
37,LEON,411,"GRETCHEN EVERHART SCHOOL",204,75,"0,36764705882"
37,LEON,421,"W T MOORE ELEMENTARY SCHOOL",688,45,"0,06540697674"
37,LEON,431,"SEALEY ELEMENTARY SCHOOL",584,34,"0,05821917808"
37,LEON,441,"APALACHEE ELEMENTARY SCHOOL",733,71,"0,09686221009"
37,LEON,451,"FAIRVIEW MIDDLE SCHOOL",924,92,"0,09956709956"
37,LEON,452,"PACE SECONDARY SCHOOL",80,23,"0,2875"
37,LEON,481,"KILLEARN LAKES ELEMENTARY SCHOOL",856,22,"0,02570093457"
37,LEON,491,"CHAIRES ELEMENTARY SCHOOL",520,37,"0,07115384615"
37,LEON,501,"SPRINGWOOD ELEMENTARY SCHOOL",764,62,"0,08115183246"
37,LEON,511,"DESOTO TRAIL ELEMENTARY SCHOOL",697,25,"0,03586800573"
37,LEON,521,"BUCK LAKE ELEMENTARY SCHOOL",690,18,"0,02608695652"
37,LEON,531,"DEERLAKE MIDDLE SCHOOL",964,57,"0,0591286307"
37,LEON,561,"FORT BRADEN SCHOOL",934,96,"0,10278372591"
37,LEON,1091,"LINCOLN HIGH SCHOOL",2201,271,"0,12312585188"
37,LEON,1131,"HAWKS RISE ELEMENTARY SCHOOL",887,24,"0,02705749718"
37,LEON,1141,"LAWTON CHILES HIGH SCHOOL",2088,224,"0,10727969348"
37,LEON,1151,"SWIFT CREEK MIDDLE SCHOOL",765,57,"0,07450980392"
37,LEON,1161,"CANOPY OAKS ELEMENTARY SCHOOL",748,56,"0,07486631016"
37,LEON,1171,"ROBERTS ELEMENTARY SCHOOL",859,22,"0,02561117578"
37,LEON,1181,"BOND ELEMENTARY SCHOOL",820,102,"0,1243902439"
37,LEON,1201,"WILLIAM J MONTFORD III MIDDLE SCHOOL",1073,72,"0,06710158434"
37,LEON,1202,"J MICHAEL CONLEY ELEMENTARY SCHOOL AT SOUTHWOOD",980,55,"0,05612244897"
37,LEON,1211,"SUCCESS ACADEMY AT GHAZVINI LEARNING CENTER",429,165,"0,38461538461"
37,LEON,1402,"THE SCHOOL OF ARTS & SCIENCES",362,18,"0,0497237569"
37,LEON,1421,"IMAGINE SCHOOL AT EVENING ROSE",278,50,"0,1798561151"
37,LEON,1425,"TALLAHASSEE SCHOOL OF MATH & SCIENCE",377,39,"0,10344827586"
37,LEON,1441,"GOVERNOR'S CHARTER SCHOOL",777,28,"0,03603603603"
37,LEON,1442,"WOODVILLE MIDDLE SCHOOL OF LEADERSHIP THROUGH HISTORY AND CIVICS",137,38,"0,27737226277"
37,LEON,1444,"SCHOOL OF ARTS & SCIENCE CENTER",168,6,"0,03571428571"
37,LEON,1502,"LEON CO JUVENILE DETENTION CENTER",295,0,0
37,LEON,1503,"PACE CENTER FOR GIRLS",55,18,"0,32727272727"
37,LEON,1507,AMIKIDS,71,24,"0,33802816901"
37,LEON,1519,"LEON COUNTY JAIL",17,0,0
37,LEON,7001,"LEON COUNTY VIRTUAL INSTRUCTION PROGRAM",10,0,0
37,LEON,7004,"LEON COUNTY VIRTUAL SCHOOL FRANCHISE",71,0,0
37,LEON,9006,PREK,26,16,"0,61538461538"
38,LEVY,21,"BRONSON MIDDLE/HIGH SCHOOL",618,254,"0,41100323624"
38,LEVY,23,"LEVY LEARNING ACADEMY",149,60,"0,40268456375"
38,LEVY,41,"CEDAR KEY HIGH SCHOOL",296,70,"0,23648648648"
38,LEVY,51,"CHIEFLAND MIDDLE HIGH SCHOOL",838,279,"0,33293556085"
38,LEVY,60,"WHISPERING WINDS CHARTER SCHOOL",132,10,"0,07575757575"
38,LEVY,62,"NATURE COAST MIDDLE SCHOOL",83,23,"0,27710843373"
38,LEVY,91,"WILLISTON HIGH SCHOOL",602,220,"0,36544850498"
38,LEVY,92,"JOYCE M. BULLOCK ELEMENTARY SCHOOL",651,192,"0,29493087557"
38,LEVY,101,"WILLISTON MIDDLE SCHOOL",446,112,"0,25112107623"
38,LEVY,111,"YANKEETOWN SCHOOL",255,78,"0,30588235294"
38,LEVY,231,"WILLISTON ELEMENTARY SCHOOL",466,120,"0,25751072961"
38,LEVY,241,"CHIEFLAND ELEMENTARY SCHOOL",890,323,"0,36292134831"
38,LEVY,1011,"BRONSON ELEMENTARY SCHOOL",730,179,"0,24520547945"
38,LEVY,7001,"LEVY VIRTUAL INSTRUCTION PROGRAM",*,*,*
38,LEVY,7004,"LEVY VIRTUAL FRANCHISE",*,*,*
38,LEVY,7023,"LEVY VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED)",*,*,*
39,LIBERTY,21,"LIBERTY COUNTY HIGH SCHOOL",338,100,"0,29585798816"
39,LIBERTY,31,"W. R. TOLAR K-8 SCHOOL",600,134,"0,22333333333"
39,LIBERTY,41,"HOSFORD ELEMENTARY JUNIOR HIGH SCHOOL",440,47,"0,10681818181"
39,LIBERTY,51,"LIBERTY WILDERNESS CROSSROADS",74,1,"0,01351351351"
39,LIBERTY,53,"APALACHICOLA FOREST YOUTH ACADEMY",98,7,"0,07142857142"
39,LIBERTY,71,"LIBERTY LEARNING CENTER",38,21,"0,55263157894"
39,LIBERTY,81,"LIBERTY EARLY LEARNING CENTER",106,0,0
40,MADISON,11,"MADISON COUNTY HIGH SCHOOL",606,84,"0,13861386138"
40,MADISON,41,"MADISON COUNTY CENTRAL SCHOOL",1330,172,"0,12932330827"
40,MADISON,91,"GREENVILLE ELEMENTARY SCHOOL",165,8,"0,04848484848"
40,MADISON,101,"LEE ELEMENTARY SCHOOL",292,39,"0,13356164383"
40,MADISON,111,"PINETTA ELEMENTARY SCHOOL",238,26,"0,10924369747"
40,MADISON,121,"JAMES MADISON PREPARATORY CHARTER HIGH SCHOOL",152,17,"0,11184210526"
40,MADISON,900,"TWIN OAKS ACADEMY",67,0,0
40,MADISON,925,"JOANN BRIDGES ACADEMY",48,0,0
40,MADISON,950,"MADISON COUNTY EXCEL ALTERNATIVE EDUCATION CENTER",68,34,"0,5"
40,MADISON,7001,"MADISON VIRTUAL INSTRUCTION PROGRAM",36,0,0
40,MADISON,8010,"MADISON TAP PROGRAM",*,*,*
41,MANATEE,31,"ANNA MARIA ELEMENTARY SCHOOL",288,21,"0,07291666666"
41,MANATEE,51,"BALLARD ELEMENTARY SCHOOL",513,45,"0,08771929824"
41,MANATEE,61,"BAYSHORE ELEMENTARY SCHOOL",878,83,"0,09453302961"
41,MANATEE,72,"BAYSHORE HIGH SCHOOL",1615,451,"0,27925696594"
41,MANATEE,91,"DUETTE ELEMENTARY SCHOOL",13,6,"0,46153846153"
41,MANATEE,151,"MANATEE ELEMENTARY SCHOOL",614,71,"0,11563517915"
41,MANATEE,181,"MANATEE HIGH SCHOOL",2498,563,"0,22538030424"
41,MANATEE,221,"JESSIE P. MILLER ELEMENTARY SCHOOL",887,51,"0,05749718151"
41,MANATEE,231,"MYAKKA CITY ELEMENTARY SCHOOL",277,28,"0,10108303249"
41,MANATEE,261,"ONECO ELEMENTARY SCHOOL",668,49,"0,07335329341"
41,MANATEE,271,"ORANGE RIDGE-BULLOCK ELEMENTARY",872,128,"0,14678899082"
41,MANATEE,281,"PALM VIEW ELEMENTARY SCHOOL",412,37,"0,08980582524"
41,MANATEE,291,"PALMA SOLA ELEMENTARY SCHOOL",647,30,"0,04636785162"
41,MANATEE,301,"PALMETTO ELEMENTARY SCHOOL",771,47,"0,06095979247"
41,MANATEE,351,"PALMETTO HIGH SCHOOL",2278,666,"0,2923617208"
41,MANATEE,381,"ROBERT H. PRINE ELEMENTARY SCHOOL",890,101,"0,11348314606"
41,MANATEE,411,"BLANCHE H. DAUGHTREY ELEMENTARY",852,73,"0,08568075117"
41,MANATEE,421,"SAMOSET ELEMENTARY SCHOOL",567,46,"0,08112874779"
41,MANATEE,431,"SOUTHEAST HIGH SCHOOL",1721,398,"0,23126089482"
41,MANATEE,491,"LINCOLN MIDDLE SCHOOL",618,129,"0,20873786407"
41,MANATEE,521,"JAMES TILLMAN ELEMENTARY MAGNET SCHOOL",682,53,"0,07771260997"
41,MANATEE,541,"BLACKBURN ELEMENTARY SCHOOL",527,41,"0,07779886148"
41,MANATEE,571,"FRANCES WAKELAND ELEMENTARY SCHOOL",565,26,"0,04601769911"
41,MANATEE,581,"W. D. SUGG MIDDLE SCHOOL",797,189,"0,23713927227"
41,MANATEE,591,"SARA SCOTT HARLLEE MIDDLE SCHOOL",575,127,"0,22086956521"
41,MANATEE,601,"H. S. MOODY ELEMENTARY SCHOOL",737,69,"0,09362279511"
41,MANATEE,611,"MARTHA B. KING MIDDLE SCHOOL",1202,234,"0,19467554076"
41,MANATEE,621,"FLORINE J ABEL ELEMENTARY SCHOOL",646,43,"0,06656346749"
41,MANATEE,631,"IDA M. STEWART ELEMENTARY SCHOOL",437,15,"0,03432494279"
41,MANATEE,641,"WILLIAM H. BASHAW ELEMENTARY",639,55,"0,08607198748"
41,MANATEE,651,"BRADEN RIVER ELEMENTARY SCHOOL",726,32,"0,04407713498"
41,MANATEE,652,"BRADEN RIVER MIDDLE SCHOOL",1055,109,"0,10331753554"
41,MANATEE,671,"SEA BREEZE ELEMENTARY SCHOOL",682,74,"0,10850439882"
41,MANATEE,681,"TARA ELEMENTARY SCHOOL",711,50,"0,07032348804"
41,MANATEE,691,"LOUISE R. JOHNSON MIDDLE SCHOOL",505,32,"0,06336633663"
41,MANATEE,701,"GENE WITT ELEMENTARY SCHOOL",828,25,"0,03019323671"
41,MANATEE,711,"CARLOS E. HAILE MIDDLE SCHOOL",1180,76,"0,06440677966"
41,MANATEE,721,"LAKEWOOD RANCH HIGH SCHOOL",2477,339,"0,13685910375"
41,MANATEE,731,"HORIZONS ACADEMY",905,357,"0,39447513812"
41,MANATEE,741,"KINNAN ELEMENTARY SCHOOL",641,39,"0,06084243369"
41,MANATEE,752,"R. DAN NOLAN MIDDLE SCHOOL",1194,103,"0,08626465661"
41,MANATEE,761,"ELECTA LEE MAGNET MIDDLE SCHOOL",1049,128,"0,12202097235"
41,MANATEE,762,"BRADEN RIVER HIGH SCHOOL",2187,297,"0,13580246913"
41,MANATEE,771,"GILBERT W MCNEAL ELEMENTARY SCHOOL",818,20,"0,02444987775"
41,MANATEE,781,"FREEDOM ELEMENTARY SCHOOL",869,41,"0,04718066743"
41,MANATEE,791,"VIRGIL MILLS ELEMENTARY SCHOOL",1270,48,"0,03779527559"
41,MANATEE,801,"ROBERT WILLIS ELEMENTARY SCHOOL",789,21,"0,02661596958"
41,MANATEE,811,"ANNIE LUCY WILLIAMS ELEMENTARY SCHOOL",979,58,"0,05924412665"
41,MANATEE,821,"B.D. GULLETT ELEMENTARY SCHOOL",851,40,"0,04700352526"
41,MANATEE,831,"G.D. ROGERS GARDEN ELEMENTARY",374,71,"0,18983957219"
41,MANATEE,842,"BUFFALO CREEK MIDDLE SCHOOL",1120,126,"0,1125"
41,MANATEE,2003,"EASTER SEALS",29,2,"0,06896551724"
41,MANATEE,2004,"PACE CENTER FOR GIRLS",85,39,"0,45882352941"
41,MANATEE,2007,"JUST FOR GIRLS",64,27,"0,421875"
41,MANATEE,2011,"ACCESS TO EDUCATION",43,4,"0,09302325581"
41,MANATEE,2014,"PINNACLE ACADEMY, INC.",14,0,0
41,MANATEE,2051,"JUVENILE DETENTION CENTER",362,0,0
41,MANATEE,2056,"PALMSHORES BEHAVIOR HEALTH CENTER",191,0,0
41,MANATEE,2063,"PALMETTO YOUTH ACADEMY",93,0,0
41,MANATEE,2066,"MANATEE COMMUNITY ACTION AGENCY-HEAD START",39,0,0
41,MANATEE,2068,"THE PORT ACADEMY",29,11,"0,37931034482"
41,MANATEE,2083,"SCHOOL OF ACADEMIC AND BEHAVIORAL LEARNING EXCELLENCE (SABLE)",37,0,0
41,MANATEE,2101,"MANATEE SCHOOL OF ARTS/SCIENCES",171,28,"0,16374269005"
41,MANATEE,2102,"TEAM SUCCESS A SCHOOL OF EXCELLENCE",510,9,"0,01764705882"
41,MANATEE,2104,"MANATEE SCHOOL FOR THE ARTS",2019,285,"0,14115898959"
41,MANATEE,2121,"MANATEE CHARTER SCHOOL",843,70,"0,08303677342"
41,MANATEE,2122,"OASIS MIDDLE SCHOOL",122,11,"0,09016393442"
41,MANATEE,2123,"IMAGINE CHARTER SCHOOL AT NORTH MANATEE",600,45,"0,075"
41,MANATEE,2124,"IMAGINE CHARTER AT LAKEWOOD RANCH",466,56,"0,12017167381"
41,MANATEE,2131,"PALMETTO CHARTER SCHOOL",386,1,"0,00259067357"
41,MANATEE,2141,"STATE COLLEGE OF FLORIDA COLLEGIATE SCHOOL",532,9,"0,01691729323"
41,MANATEE,2151,"JUST FOR GIRLS ACADEMY",131,9,"0,06870229007"
41,MANATEE,2161,"VISIBLE MEN ACADEMY",132,17,"0,12878787878"
41,MANATEE,2171,"WILLIAM MONROE ROWLETT ACADEMY FOR ARTS AND COMMUNICATION",920,21,"0,02282608695"
41,MANATEE,7001,"MANATEE VIRTUAL INSTRUCTION PROGRAM",13,0,0
41,MANATEE,7004,"MANATEE VIRTUAL FRANCHISE (ETECH SCHOOL OF MANATEE)",100,29,"0,29"
42,MARION,51,"HOWARD MIDDLE SCHOOL",1283,112,"0,0872954014"
42,MARION,71,"ANTHONY ELEMENTARY SCHOOL",462,34,"0,07359307359"
42,MARION,91,"BELLEVIEW ELEMENTARY SCHOOL",776,80,"0,1030927835"
42,MARION,101,"BELLEVIEW-SANTOS ELEMENTARY SCHOOL",657,51,"0,07762557077"
42,MARION,162,"REDDICK-COLLIER ELEMENTARY SCHOOL",396,16,"0,0404040404"
42,MARION,172,"DUNNELLON MIDDLE SCHOOL",712,69,"0,09691011235"
42,MARION,181,"EAST MARION ELEMENTARY SCHOOL",792,129,"0,16287878787"
42,MARION,191,"EIGHTH STREET ELEMENTARY SCHOOL",430,10,"0,02325581395"
42,MARION,211,"FESSENDEN ELEMENTARY SCHOOL",593,52,"0,08768971332"
42,MARION,221,"FORT KING MIDDLE SCHOOL",1229,151,"0,12286411716"
42,MARION,251,"WARD-HIGHLANDS ELEMENTARY SCHOOL",997,63,"0,0631895687"
42,MARION,281,"LAKE WEIR MIDDLE SCHOOL",1430,177,"0,12377622377"
42,MARION,291,"MADISON STREET ACADEMY OF VISUAL AND PERFORMING ARTS",440,1,"0,00227272727"
42,MARION,311,"DR N H JONES ELEMENTARY SCHOOL",651,5,"0,00768049155"
42,MARION,331,"NORTH MARION HIGH SCHOOL",1526,283,"0,18545216251"
42,MARION,341,"OAKCREST ELEMENTARY SCHOOL",913,110,"0,12048192771"
42,MARION,351,"FOREST HIGH SCHOOL",2369,173,"0,07302659349"
42,MARION,361,"OSCEOLA MIDDLE SCHOOL",985,69,"0,07005076142"
42,MARION,381,"SPARR ELEMENTARY SCHOOL",412,46,"0,11165048543"
42,MARION,391,"SOUTH OCALA ELEMENTARY SCHOOL",780,66,"0,08461538461"
42,MARION,401,"STANTON-WEIRSDALE ELEMENTARY SCHOOL",690,87,"0,12608695652"
42,MARION,431,"WYOMINA PARK ELEMENTARY SCHOOL",791,74,"0,09355246523"
42,MARION,461,"VANGUARD HIGH SCHOOL",1891,207,"0,10946589106"
42,MARION,471,HILLCREST,193,35,"0,18134715025"
42,MARION,491,"NORTH MARION MIDDLE SCHOOL",941,89,"0,09458023379"
42,MARION,501,"LAKE WEIR HIGH SCHOOL",1855,352,"0,18975741239"
42,MARION,521,"DUNNELLON HIGH SCHOOL",1267,216,"0,17048145224"
42,MARION,531,"FORT MCCOY SCHOOL",1148,212,"0,18466898954"
42,MARION,541,"OCALA SPRINGS ELEMENTARY SCHOOL",740,65,"0,08783783783"
42,MARION,551,"SHADY HILL ELEMENTARY SCHOOL",798,50,"0,0626566416"
42,MARION,561,"EMERALD SHORES ELEMENTARY SCHOOL",761,75,"0,0985545335"
42,MARION,571,"SUNRISE ELEMENTARY SCHOOL",1050,102,"0,09714285714"
42,MARION,581,"EVERGREEN ELEMENTARY SCHOOL",699,78,"0,11158798283"
42,MARION,591,"HARBOUR VIEW ELEMENTARY SCHOOL",933,98,"0,10503751339"
42,MARION,611,"MAPLEWOOD ELEMENTARY SCHOOL",851,57,"0,0669800235"
42,MARION,621,"ROMEO ELEMENTARY SCHOOL",801,73,"0,0911360799"
42,MARION,631,"BELLEVIEW MIDDLE SCHOOL",1171,175,"0,14944491887"
42,MARION,641,"DUNNELLON ELEMENTARY SCHOOL",685,64,"0,09343065693"
42,MARION,651,"COLLEGE PARK ELEMENTARY SCHOOL",1002,74,"0,0738522954"
42,MARION,661,"BELLEVIEW HIGH SCHOOL",1737,307,"0,17674150834"
42,MARION,671,"GREENWAY ELEMENTARY SCHOOL",864,44,"0,05092592592"
42,MARION,681,"SADDLEWOOD ELEMENTARY SCHOOL",1005,66,"0,06567164179"
42,MARION,691,"LIBERTY MIDDLE SCHOOL",1288,81,"0,06288819875"
