,,,,,,,,,
"Student Average Daily Attendance/Average Daily Membership by School",,,,,,,,,
"2013-14, Survey 5 Data Final",,,,,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).  A blank cell indicates no students in ADM.",,,,,,,,,
"DIST #",DISTRICT,"SCHOOL #","SCHOOL NAME","DAYS PRESENT","DAYS ABSENT",TOTAL,"PERCENT PRESENT","AVERAGE DAILY ATTENDANCE ","AVERAGE DAILY MEMBERSHIP"
51,PASCO,7071,"JAMES IRVIN EDUCATION CEN",14361,5265,19626,"0,7317334148578416",80,109
51,PASCO,7081,"JUVENILE DETENTION CENTER",3462,59,3521,"0,9832433967622835",19,20
52,PINELLAS,51,"ANONA ELEMENTARY SCHOOL",75481,3868,79349,"0,9512533239234269",419,441
52,PINELLAS,111,"AZALEA ELEMENTARY SCHOOL",103264,5387,108651,"0,9504192322205962",574,604
52,PINELLAS,121,"AZALEA MIDDLE SCHOOL",163050,18927,181977,"0,8959923506816796",906,1011
52,PINELLAS,131,"BARDMOOR ELEMENTARY SCHOO",96697,5071,101768,"0,9501709771244399",537,565
52,PINELLAS,141,"LARGO MIDDLE SCHOOL",134484,11764,146248,"0,9195612931458892",747,812
52,PINELLAS,151,"BAUDER ELEMENTARY SCHOOL",139756,6121,145877,"0,9580399925965025",776,810
52,PINELLAS,161,"BAY POINT ELEMENTARY SCHO",113167,4200,117367,"0,9642148133632111",629,652
52,PINELLAS,171,"BAY POINT MIDDLE SCHOOL",151496,11047,162543,"0,9320364457405117",842,903
52,PINELLAS,231,"BAY VISTA FUNDAMENTAL ELE",112788,3626,116414,"0,9688525435085127",627,647
52,PINELLAS,251,"BAYSIDE HIGH SCHOOL",42739,21671,64410,"0,6635460332246546",237,358
52,PINELLAS,271,"BEAR CREEK ELEMENTARY SCH",63663,3753,67416,"0,9443307226771093",354,375
52,PINELLAS,321,"BELCHER ELEMENTARY SCHOOL",113678,6194,119872,"0,9483282167645488",632,666
52,PINELLAS,371,"BELLEAIR ELEMENTARY SCHOO",108647,6249,114896,"0,9456116836095252",604,638
52,PINELLAS,391,"BLANTON ELEMENTARY SCHOOL",89398,5569,94967,"0,9413585771899713",497,528
52,PINELLAS,431,"BOCA CIEGA HIGH SCHOOL",242107,26805,268912,"0,9003205509609091",1345,1494
52,PINELLAS,441,"BROOKER CREEK ELEMENTARY",94026,3651,97677,"0,9626217021407292",522,543
52,PINELLAS,481,"CAMPBELL PARK ELEMENTARY",102335,6904,109239,"0,9367991285163724",569,607
52,PINELLAS,521,"ESE COUNTYWIDE",21357,315,21672,"0,9854651162790697",119,120
52,PINELLAS,531,"JOSEPH L. CARWISE MIDDLE",200217,10951,211168,"0,9481408167904228",1112,1173
52,PINELLAS,681,"PAUL B. STEPHENS ESE CENT",32936,4232,37168,"0,8861386138613861",183,206
52,PINELLAS,711,"CLEARWATER HIGH SCHOOL",287529,33825,321354,"0,89474224686794",1597,1785
52,PINELLAS,731,"CLEARWATER FUNDAMENTAL MI",145238,5414,150652,"0,9640628733770544",807,837
52,PINELLAS,751,"COUNTRYSIDE HIGH SCHOOL",354460,29991,384451,"0,9219900585510247",1969,2136
52,PINELLAS,811,"CROSS BAYOU ELEMENTARY SC",86317,4211,90528,"0,9534840049487452",480,503
52,PINELLAS,851,"CURLEW CREEK ELEMENTARY S",117061,5869,122930,"0,952257382250061",650,683
52,PINELLAS,991,"LEILA DAVIS ELEMENTARY SC",131790,6190,137980,"0,9551384258588201",732,767
52,PINELLAS,1031,"DIXIE M. HOLLINS HIGH SCH",271953,34859,306812,"0,8863831923132081",1511,1705
52,PINELLAS,1071,"DUNEDIN ELEMENTARY SCHOOL",116732,5938,122670,"0,9515937066927529",649,682
52,PINELLAS,1081,"DUNEDIN HIGH SCHOOL",236484,25125,261609,"0,9039597261562102",1314,1453
52,PINELLAS,1091,"DUNEDIN HIGHLAND MIDDLE S",182752,12714,195466,"0,934955439820736",1015,1086
52,PINELLAS,1131,"EISENHOWER ELEMENTARY SCH",128303,6613,134916,"0,9509843161670966",713,750
52,PINELLAS,1211,"FAIRMOUNT PARK ELEMENTARY",108634,7720,116354,"0,933650755453186",604,646
52,PINELLAS,1261,"JOHN M. SEXTON ELEMENTARY",116504,6391,122895,"0,9479962569673298",647,683
52,PINELLAS,1281,"FITZGERALD MIDDLE SCHOOL",207354,14751,222105,"0,9335854663334909",1152,1234
52,PINELLAS,1331,"FOREST LAKES ELEMENTARY S",97098,4229,101327,"0,9582638388583496",539,563
52,PINELLAS,1341,"FRONTIER ELEMENTARY SCHOO",117280,6773,124053,"0,9454023683425633",652,689
52,PINELLAS,1361,"FUGUITT ELEMENTARY SCHOOL",104007,6790,110797,"0,9387167522586352",578,616
52,PINELLAS,1421,"LYNCH ELEMENTARY SCHOOL",119111,6926,126037,"0,945047882764585",662,700
52,PINELLAS,1471,"PERKINS ELEMENTARY SCHOOL",102140,2906,105046,"0,9723359290215715",567,584
52,PINELLAS,1481,"GARRISON-JONES ELEMENTARY",121427,5727,127154,"0,9549601270899853",675,706
52,PINELLAS,1531,"GIBBS HIGH SCHOOL",202888,28055,230943,"0,8785198079179711",1127,1283
52,PINELLAS,1691,"GULFPORT MONTESSOURI ELEM",105186,6303,111489,"0,9434652746010818",584,619
52,PINELLAS,1781,"HIGHLAND LAKES ELEMENTARY",92795,3933,96728,"0,9593395914316434",516,537
52,PINELLAS,1801,"CALVIN A. HUNSINGER SCHOO",14869,3876,18745,"0,7932248599626567",83,104
52,PINELLAS,1811,"HIGH POINT ELEMENTARY SCH",122740,6490,129230,"0,9497794629729939",682,718
52,PINELLAS,1821,"DOUGLAS L. JAMERSON JR. E",98911,3235,102146,"0,9683296458011083",550,567
52,PINELLAS,1961,"LAKEVIEW FUNDAMENTAL ELEM",60311,1836,62147,"0,970457141937664",335,345
52,PINELLAS,2021,"LAKEWOOD ELEMENTARY SCHOO",92270,6246,98516,"0,9365991311056072",513,547
52,PINELLAS,2031,"LAKEWOOD HIGH SCHOOL",201416,18270,219686,"0,9168358475278352",1119,1220
52,PINELLAS,2081,"LARGO HIGH SCHOOL",268742,33011,301753,"0,8906025789304497",1493,1676
52,PINELLAS,2141,"LEALMAN AVENUE ELEMENTARY",85089,5676,90765,"0,9374648818377128",473,504
52,PINELLAS,2151,"LEALMAN INTERMEDIATE",57222,5670,62892,"0,9098454493417287",318,349
52,PINELLAS,2261,"MADEIRA BEACH FUNDAMENTAL",245102,11227,256329,"0,9562008200398706",1362,1424
52,PINELLAS,2281,"MAXIMO ELEMENTARY SCHOOL",86057,4814,90871,"0,9470238029734459",478,505
52,PINELLAS,2301,"MCMULLEN-BOOTH ELEMENTARY",123941,5927,129868,"0,9543613515261651",689,721
52,PINELLAS,2321,"MEADOWLAWN MIDDLE SCHOOL",208848,17452,226300,"0,9228811312417146",1160,1257
52,PINELLAS,2371,"MELROSE ELEMENTARY SCHOOL",67780,4908,72688,"0,9324785384107418",377,404
52,PINELLAS,2431,"MILDRED HELMS ELEM. SCHOO",104213,5826,110039,"0,9470551349975918",579,611
52,PINELLAS,2441,"CHI CHI RODRIQUEZ ACADEMY",12581,1025,13606,"0,9246655887108629",70,76
52,PINELLAS,2531,"MOUNT VERNON ELEMENTARY S",87490,5307,92797,"0,9428106512063967",486,516
52,PINELLAS,2581,"NINA HARRIS ESE CENTER",37290,5281,42571,"0,8759484155880763",207,237
52,PINELLAS,2641,"NORTHEAST HIGH SCHOOL",292293,33741,326034,"0,8965107933528405",1624,1811
52,PINELLAS,2691,"NORTH SHORE ELEMENTARY SC",59527,3681,63208,"0,9417637007973674",331,351
52,PINELLAS,2791,"NORTHWEST ELEMENTARY SCHO",109275,5695,114970,"0,9504653387840306",607,639
52,PINELLAS,2821,"PINELLAS SECONDARY SCHOOL",16773,8049,24822,"0,6757312061880589",93,138
52,PINELLAS,2861,"OAK GROVE MIDDLE SCHOOL",182466,11510,193976,"0,9406627624035964",1014,1078
52,PINELLAS,2921,"OAKHURST ELEMENTARY SCHOO",125828,5453,131281,"0,9584631439431448",699,729
52,PINELLAS,2961,"OLDSMAR ELEMENTARY SCHOOL",95627,4883,100510,"0,9514177693761815",531,558
52,PINELLAS,3021,"ORANGE GROVE ELEMENTARY S",63123,2766,65889,"0,9580203068797523",351,366
52,PINELLAS,3031,"OSCEOLA FUNDAMENTAL HIGH",291216,20903,312119,"0,9330287486503546",1618,1734
52,PINELLAS,3041,"OSCEOLA MIDDLE SCHOOL",191249,13693,204942,"0,9331859745684145",1062,1139
52,PINELLAS,3071,"OZONA ELEMENTARY SCHOOL",126590,5996,132586,"0,9547765224080974",703,737
52,PINELLAS,3131,"CURTIS FUNDAMENTAL ELEMEN",93711,2798,96509,"0,9710078852749484",521,536
52,PINELLAS,3191,"PALM HARBOR MIDDLE SCHOOL",239981,13554,253535,"0,9465399254540793",1333,1409
52,PINELLAS,3231,"RICHARD L. SANDERS SCHOOL",17604,7333,24937,"0,7059389661948109",98,139
52,PINELLAS,3281,"PASADENA FUNDAMENTAL ELEM",80026,2589,82615,"0,9686618652787025",445,459
52,PINELLAS,3341,"CLEARWATER INTERMEDIATE",55712,5429,61141,"0,91120524688834",310,340
52,PINELLAS,3361,"PINELLAS CENTRAL ELEM. SC",109187,6388,115575,"0,9447285312567597",607,642
52,PINELLAS,3371,"CAREER ACADEMIES OF SEMIN"," "," "," "," "," "," "
52,PINELLAS,3391,"PINELLAS PARK ELEMENTARY",95883,6005,101888,"0,9410627355527639",533,566
52,PINELLAS,3411,"PINELLAS PARK MIDDLE SCHO",178421,13234,191655,"0,9309488403641961",991,1065
52,PINELLAS,3421,"PINELLAS PARK HIGH SCHOOL",355840,31282,387122,"0,9191934325613115",1977,2151
52,PINELLAS,3431,"PLUMB ELEMENTARY SCHOOL",137575,5828,143403,"0,9593592881599409",764,797
52,PINELLAS,3461,"PONCE DE LEON ELEMENTARY",102889,5554,108443,"0,9487841538872956",572,602
52,PINELLAS,3511,"RIDGECREST ELEMENTARY SCH",137810,7390,145200,"0,9491046831955923",766,807
52,PINELLAS,3731,"SAFETY HARBOR ELEMENTARY",116184,5362,121546,"0,9558850147269347",645,675
52,PINELLAS,3741,"SAFETY HARBOR MIDDLE SCHO",238335,14819,253154,"0,9414625089866248",1324,1406
52,PINELLAS,3751,"SAWGRASS LAKE ELEMENTARY",118050,7257,125307,"0,9420862362038832",656,696
52,PINELLAS,3761,"JAMES B. SANDERLIN PK-8",103495,3937,107432,"0,9633535631841537",575,597
52,PINELLAS,3781,"ST. PETERSBURG HIGH SCHOO",361608,44299,405907,"0,8908641634660156",2009,2255
52,PINELLAS,3851,"SAN JOSE ELEMENTARY SCHOO",84233,3907,88140,"0,9556727932834127",468,490
52,PINELLAS,3871,"SANDY LANE ELEMENTARY SCH",88828,5494,94322,"0,9417527194079854",493,524
52,PINELLAS,3911,"SEMINOLE ELEMENTARY SCHOO",108774,5115,113889,"0,9550878486947818",604,633
52,PINELLAS,3921,"SEMINOLE HIGH SCHOOL",340350,34581,374931,"0,9077670291333605",1891,2083
52,PINELLAS,3931,"SEMINOLE MIDDLE SCHOOL",201659,13875,215534,"0,935625005799549",1120,1197
52,PINELLAS,3961,"SEVENTY-FOURTH ST. ELEMEN",94847,6388,101235,"0,9368992937225268",527,562
52,PINELLAS,4021,"SHORE ACRES ELEMENTARY SC",118778,6186,124964,"0,9504977433500849",660,694
52,PINELLAS,4061,"JOHN HOPKINS MIDDLE SCHOO",147287,16748,164035,"0,8978998384491115",818,911
52,PINELLAS,4121,"SKYCREST ELEMENTARY SCHOO",124443,5440,129883,"0,9581161506894667",691,722
52,PINELLAS,4171,"SKYVIEW ELEMENTARY SCHOOL",114590,5789,120379,"0,9519102168982962",637,669
52,PINELLAS,4331,"STARKEY ELEMENTARY SCHOOL",110784,5249,116033,"0,9547628691837667",615,645
52,PINELLAS,4351,"MARJORIE KINNAN RAWLINGS",110503,5891,116394,"0,9493874254686667",614,647
52,PINELLAS,4381,"SUNSET HILLS ELEMENTARY S",92864,5033,97897,"0,9485888229465663",516,544
52,PINELLAS,4491,"TARPON SPRINGS ELEMENTARY",107199,6852,114051,"0,9399216140147829",596,634
52,PINELLAS,4521,"TARPON SPRINGS HIGH SCHOO",231451,18936,250387,"0,9243730704868863",1286,1391
52,PINELLAS,4581,"TARPON SPRINGS MIDDLE SCH",171815,10482,182297,"0,9425004251304191",955,1013
52,PINELLAS,4591,"NEW HEIGHTS ELEMENTARY SC",143640,8347,151987,"0,9450808292814517",798,844
52,PINELLAS,4611,"TYRONE MIDDLE SCHOOL",144367,11020,155387,"0,9290802962924827",802,863
52,PINELLAS,4631,"THURGOOD MARSHALL FUNDAME",156581,6463,163044,"0,9603603935134074",870,906
52,PINELLAS,4661,"TARPON SPRINGS FUNDAMENTA",46292,1628,47920,"0,9660267111853088",257,266
52,PINELLAS,4681,"PALM HARBOR UNIVERSITY HI",417849,28676,446525,"0,9357796315995744",2321,2481
52,PINELLAS,4701,"WALSINGHAM ELEMENTARY SCH",95734,5851,101585,"0,9424029138160162",532,564
52,PINELLAS,4771,"WESTGATE ELEMENTARY SCHOO",103918,5423,109341,"0,9504028680915667",577,607
52,PINELLAS,4931,"WOODLAWN ELEMENTARY SCHOO",77683,5723,83406,"0,9313838332973647",432,463
52,PINELLAS,6181,"EAST LAKE HIGH SCHOOL",358929,25754,384683,"0,9330513695692297",1994,2137
52,PINELLAS,6251,"SOUTHERN OAK ELEMENTARY S",120159,6147,126306,"0,9513324782670657",668,702
52,PINELLAS,6261,"CYPRESS WOODS ELEMENTARY",126177,5644,131821,"0,9571843636446393",701,732
52,PINELLAS,6271,"SUTHERLAND ELEMENTARY SCH",97270,4498,101768,"0,9558014307051332",540,565
52,PINELLAS,6281,"LAKE ST. GEORGE ELEM. SCH",97870,5087,102957,"0,9505910234369689",544,572
52,PINELLAS,7001,"PINELLAS VIRTUAL INSTRUCT",11954,0,11954,1,66,66
52,PINELLAS,7021,"EXTENDED TRANSITION, NORT",30539,6854,37393,"0,8167036611130426",170,208
52,PINELLAS,7023,"PINELLAS VIRTUAL K-12",34643,3046,37689,"0,9191806627928574",192,209
52,PINELLAS,7051,"PINELLAS TELESCHOOL",6173,324,6497,"0,9501308296136678",34,36
52,PINELLAS,7071,"DROPOUT PREVENTION SCHOOL",47514,5132,52646,"0,9025187098734947",264,292
52,PINELLAS,7073,"EYES-E-NINI-HASSEE CAMP",4792,2,4794,"0,9995828118481435",27,27
52,PINELLAS,7081,HOSPITAL/HOMEBOUND,28874,3761,32635,"0,8847556304580971",160,181
52,PINELLAS,7131,"ACADEMIE DA VINCI CHARTER",42775,1846,44621,"0,9586293449272764",238,248
52,PINELLAS,7151,"ATHENIAN ACADEMY",47411,2483,49894,"0,9502344971339239",263,277
52,PINELLAS,7171,"PINELLAS PREPARATORY ACAD",76045,2158,78203,"0,9724051506975435",422,434
52,PINELLAS,7181,"PLATO ACADEMY CHARTER SCH",63198,1748,64946,"0,9730853324300188",351,361
52,PINELLAS,7191,"ST. PETERSBURG COLLEGIATE",42049,407,42456,"0,9904136046730733",234,236
52,PINELLAS,7201,"ALFRED ADLER ELEMENTARY S",15124,271,15395,"0,9823968821045794",84,86
52,PINELLAS,7221,"IMAGINE MIDDLE SCHOOL",7959,801,8760,"0,9085616438356164",44,49
52,PINELLAS,7241,"GULF COAST ACADEMY",26277,31080,57357,"0,45813065536900466",146,319
52,PINELLAS,7271,"PINELLAS PRIMARY ACADEMY",55694,2033,57727,"0,9647825107835155",309,321
52,PINELLAS,7281,"PLATO ACADEMY PALM HARBOR",63671,1747,65418,"0,9732948118254915",354,363
52,PINELLAS,7291,"PINELLAS ACADEMY OF MATH",83586,3691,87277,"0,9577093621458116",464,485
52,PINELLAS,7301,"WINDSOR CHARTER SCHOOL",61174,2934,64108,"0,9542334810008112",340,356
52,PINELLAS,7311,"UNIVERSITY PREPARATORY AC",70115,1242,71357,"0,9825945597488683",390,396
52,PINELLAS,7331,"DISCOVERY ACADEMY OF SCIE",14703,830,15533,"0,9465653769394193",82,86
52,PINELLAS,7361,"NEWPOINT PINELLAS ACADEMY",9249,807,10056,"0,9197494033412887",51,56
52,PINELLAS,7371,"NEWPOINT CHARTER SCHOOL",15243,2183,17426,"0,874727418799495",85,97
52,PINELLAS,7381,"PLATO ACADEMY LARGO CHART",63792,1358,65150,"0,9791557943207981",354,362
52,PINELLAS,7481,"PLATO SEMINOLE",55539,1565,57104,"0,9725938638274026",309,317
52,PINELLAS,7491,"MYCROSCHOOL PINELLAS",27803,13988,41791,"0,6652867842358402",154,232
52,PINELLAS,7581,"PLATO ACADEMY CHARTER SCH",42670,1319,43989,"0,9700152310804974",237,244
52,PINELLAS,7681,"PLATO ACADEMY OF ST.PETER",27872,1090,28962,"0,9623644775913266",155,161
52,PINELLAS,7731,"ENTERPRISE CHARTER HIGH S",35239,34708,69947,"0,5037957310535119",196,389
52,PINELLAS,8011,"DANIEL ACADEMY",1484,1126,2610,"0,5685823754789272",8,15
52,PINELLAS,8012,"BRITT HALFWAY HOUSE",4453,0,4453,1,25,25
52,PINELLAS,8015,"EWES-ECKERD YOUTH CHALLEN",9759,32,9791,"0,9967316923705444",54,54
52,PINELLAS,8028,"PACE CENTER FOR GIRLS",7716,1816,9532,"0,809483843894251",43,53
52,PINELLAS,8031,"PINELLAS JUVENILE DET CTR",10725,170,10895,"0,984396512161542",60,61
52,PINELLAS,8033,"AMI KIDS PINELLAS",3842,2551,6393,"0,6009698107304865",21,36
52,PINELLAS,8060,"PINELLAS COUNTY JAIL",3779,23,3802,"0,9939505523408733",21,21
52,PINELLAS,N998,"HOME EDUC PROGRAM STUDENT",57633,6973,64606,"0,8920688480946042",320,359
52,,N999,"OUT OF STATE/NON-PUBLIC S",51231,30,51261,"0,999414759758881",285,285
53,POLK,31,"LAKELAND SENIOR HIGH SCHO",348172,11592,359764,"0,9677788772639841",1934,1999
53,POLK,43,"LAWTON CHILES MIDDLE ACAD",113451,2520,115971,"0,9782704296763847",630,644
53,POLK,51,"SOUTHWEST MIDDLE SCHOOL",153888,7550,161438,"0,9532328200299806",855,897
53,POLK,61,"CARLTON PALMORE ELEM. SCH",90819,4702,95521,"0,9507752222024476",505,531
53,POLK,81,"CLEVELAND COURT ELEM. SCH",66098,3356,69454,"0,9516802487977655",367,386
53,POLK,91,"COMBEE ELEMENTARY SCHOOL",119852,10852,130704,"0,9169727016770719",666,726
53,POLK,92,"DORIS A. SANDERS LEARNING",15309,2277,17586,"0,8705220061412487",85,98
53,POLK,101,"CRYSTAL LAKE ELEMENTARY S",93144,6939,100083,"0,9306675459368724",517,556
53,POLK,131,"DIXIELAND ELEMENTARY SCHO",86327,4774,91101,"0,947596623527733",480,506
53,POLK,151,"PHILIP O'BRIEN ELEMENTARY",102785,6392,109177,"0,9414528701100049",571,607
53,POLK,181,"MEDULLA ELEMENTARY SCHOOL",98705,5548,104253,"0,9467833059959905",548,579
53,POLK,191,"R. BRUCE WAGNER ELEMENTAR",156214,8736,164950,"0,9470384965140952",868,916
53,POLK,201,"NORTH LAKELAND ELEMENTARY",113801,6101,119902,"0,9491167787026071",632,666
53,POLK,231,"SOUTHWEST ELEMENTARY SCHO",70962,4211,75173,"0,9439825469250928",394,418
53,POLK,251,"LINCOLN AVENUE ACADEMY",99716,2513,102229,"0,9754179342456641",554,568
53,POLK,261,"ROCHELLE SCHOOL OF THE AR",138016,4653,142669,"0,967386047424458",767,793
53,POLK,311,"DANIEL JENKINS ACADEMY TE",87457,2394,89851,"0,9733558891943328",486,499
53,POLK,321,"SHELLEY S. BOONE MIDDLE S",146078,7121,153199,"0,9535179733549175",812,851
53,POLK,331,"ALTA VISTA ELEMENTARY SCH",147713,7625,155338,"0,9509134918693429",821,863
53,POLK,341,"SANDHILL ELEMENTARY SCHOO",134566,7598,142164,"0,9465546833234856",748,790
53,POLK,361,"EASTSIDE ELEMENTARY SCHOO",194580,11236,205816,"0,9454075484899134",1081,1143
53,POLK,391,"BETHUNE ACADEMY",80459,2711,83170,"0,9674041120596368",447,462
53,POLK,401,"DAVENPORT SCHOOL OF THE A",166896,5818,172714,"0,9663142536215941",927,960
53,POLK,421,"DON E WOODS OPPORTUNITY C",23610,5249,28859,"0,8181156658234866",131,160
53,POLK,441,"RIDGEVIEW GLOBAL STUDIES",145370,6609,151979,"0,9565137288704361",808,844
53,POLK,481,"WINTER HAVEN SENIOR HIGH",311229,16497,327726,"0,9496622178283078",1729,1821
53,POLK,491,"DENISON MIDDLE SCHOOL",146030,5834,151864,"0,9615840488858453",811,844
53,POLK,531,"FRANK E. BRIGHAM ACADEMY",92246,2502,94748,"0,9735931101448052",512,526
53,POLK,571,"WESTWOOD MIDDLE SCHOOL",146906,9329,156235,"0,9402886677121004",816,868
53,POLK,591,"ELBERT ELEMENTARY SCHOOL",97117,4924,102041,"0,9517448868592037",540,567
53,POLK,601,"FRED G. GARNER ELEMENTARY",107913,8304,116217,"0,9285474586334185",600,646
53,POLK,611,"INWOOD ELEMENTARY SCHOOL",66412,4051,70463,"0,9425088344237401",369,391
53,POLK,621,"LAKE SHIPP ELEMENTARY SCH",92134,5244,97378,"0,9461480005750785",512,541
53,POLK,631,"JOHN SNIVELY ELEMENTARY",78591,4950,83541,"0,9407476568391568",437,464
53,POLK,651,"LAKE ALFRED ELEMENTARY SC",101197,5346,106543,"0,949823076128887",562,592
53,POLK,661,"KAREN M. SIEGEL ACADEMY",26374,3412,29786,"0,8854495400523736",147,165
53,POLK,681,"WAHNETA ELEMENTARY SCHOOL",90733,4839,95572,"0,9493680157368267",504,531
53,POLK,711,"JEWETT MIDDLE ACADEMY MAG",104741,3661,108402,"0,9662275603771148",582,602
53,POLK,712,"JEWETT SCHOOL OF THE ARTS",126087,4536,130623,"0,9652741094600491",700,726
53,POLK,791,"FT. MEADE MIDDLE/SR. HIGH",122693,6379,129072,"0,9505779719846288",682,717
53,POLK,802,"LEWIS ANNA WOODBURY ELEME",114099,4923,119022,"0,9586378988758381",634,661
53,POLK,811,"AUBURNDALE SENIOR HIGH SC",279898,10927,290825,"0,962427576721396",1555,1616
53,POLK,821,"JERE L. STAMBAUGH MIDDLE",139369,11735,151104,"0,9223382570944515",774,839
53,POLK,841,"LENA VISTA ELEMENTARY SCH",144932,9340,154272,"0,9394575814146443",805,857
53,POLK,851,"AUBURNDALE CENTRAL ELEMEN",72506,4368,76874,"0,9431797486796576",403,427
53,POLK,861,"WALTER CALDWELL ELEM. SCH",112294,7021,119315,"0,9411557641537107",624,663
53,POLK,881,"POLK CITY ELEMENTARY SCHO",79044,4548,83592,"0,9455928797014068",439,464
53,POLK,901,"BARTOW SENIOR HIGH SCHOOL",342602,13440,356042,"0,962251644468911",1903,1978
53,POLK,916,"DAVENPORT COMMUNITY CAMPU"," "," "," "," "," "," "
53,POLK,931,"BARTOW MIDDLE SCHOOL",140715,7682,148397,"0,9482334548542086",782,824
53,POLK,932,"COMPASS MIDDLE CHARTER SC",29203,2752,31955,"0,9138788921921452",162,178
53,POLK,933,"CHAIN OF LAKES ELEMENTARY",182006,9500,191506,"0,9503931991686945",1011,1064
53,POLK,937,"RIDGE COMMUNITY HIGH SCHO",392651,22513,415164,"0,945773236600476",2181,2306
53,POLK,941,"BARTOW ELEMENTARY ACADEMY",81113,2160,83273,"0,9740612203235143",451,463
53,POLK,961,"FLORAL AVENUE ELEMENTARY",94741,5992,100733,"0,9405160175910575",526,560
53,POLK,962,"JEAN O'DELL LEARNING CENT",11508,1648,13156,"0,8747339616904835",64,73
53,POLK,971,"UNION ACADEMY",67589,1907,69496,"0,972559571773915",375,386
53,POLK,981,"GIBBONS STREET ELEMENTARY",51864,3803,55667,"0,9316830438141089",288,309
53,POLK,1041,"ALTURAS ELEMENTARY SCHOOL",58125,2999,61124,"0,9509358026307179",323,340
53,POLK,1051,"TENOROC HIGH SCHOOL",186061,13684,199745,"0,9314926531327442",1034,1110
53,POLK,1061,"HIGHLAND CITY ELEMENTARY",73569,2994,76563,"0,9608949492574742",409,425
53,POLK,1131,"MULBERRY SENIOR HIGH SCHO",167706,9230,176936,"0,947834245150789",932,983
53,POLK,1141,"PURCELL ELEMENTARY SCHOOL",85473,4950,90423,"0,9452572907335524",475,502
53,POLK,1151,"KINGSFORD ELEMENTARY SCHO",108552,4930,113482,"0,956556987011156",603,630
53,POLK,1161,"MULBERRY MIDDLE SCHOOL",170773,6870,177643,"0,9613269309795489",949,987
53,POLK,1181,"KATHLEEN SENIOR HIGH SCHO",349258,15862,365120,"0,9565567484662577",1940,2028
53,POLK,1191,"KATHLEEN MIDDLE SCHOOL",137688,8320,146008,"0,9430168209961098",765,811
53,POLK,1221,"KATHLEEN ELEMENTARY SCHOO",83901,5209,89110,"0,9415441589047245",466,495
53,POLK,1231,"GRIFFIN ELEMENTARY SCHOOL",79498,4441,83939,"0,9470925314811947",442,466
53,POLK,1241,"JESSE KEEN ELEMENTARY SCH",110895,6438,117333,"0,9451305259389942",616,652
53,POLK,1251,"WINSTON ELEMENTARY SCHOOL",93648,6296,99944,"0,937004722644681",520,555
53,POLK,1271,"SLEEPY HILL ELEMENTARY SC",117319,7600,124919,"0,9391605760532825",652,694
53,POLK,1281,"HIGHLANDS GROVE ELEMENTAR",120141,5193,125334,"0,9585667097515439",667,696
53,POLK,1291,"FROSTPROOF ELEMENTARY SCH",71854,4333,76187,"0,9431267801593448",399,423
53,POLK,1341,"MCLAUGHLIN MIDDLE SCHOOL",126765,5861,132626,"0,9558080617676775",704,737
53,POLK,1351,"POLK AVENUE ELEMENTARY SC",83157,4429,87586,"0,9494325577147033",462,487
53,POLK,1361,"HILLCREST ELEMENTARY SCHO",115807,5177,120984,"0,9572092177478013",643,672
53,POLK,1362,"HORIZONS ELEMENTARY SCHOO",165297,10321,175618,"0,9412303977952147",918,976
53,POLK,1371,"SPOOK HILL ELEMENTARY SCH",105170,6504,111674,"0,941759048659491",584,620
53,POLK,1381,"ROOSEVELT ACADEMY",46327,3801,50128,"0,9241741142674753",257,278
53,POLK,1401,"JANIE HOWARD WILSON SCHOO",82636,4341,86977,"0,950090253745243",459,483
53,POLK,1421,"DALE R FAIR BABSON PARK E",77677,3730,81407,"0,9541808443991303",432,452
53,POLK,1451,"EDGAR L. PADGETT ELEMENTA",88872,5784,94656,"0,938894523326572",494,526
53,POLK,1491,"GAUSE ACADEMY OF LEADERSH",36888,5288,42176,"0,8746206373292867",205,234
53,POLK,1501,"CRYSTAL LAKE MIDDLE SCHOO",180034,11283,191317,"0,9410245822378566",1000,1063
53,POLK,1521,"OSCAR J. POPE ELEMENTARY",79008,6059,85067,"0,9287737900713555",439,473
53,POLK,1591,"MAYNARD A. TRAVISS CAREER",39020,5733,44753,"0,8718968560766875",217,249
53,POLK,1601,"BOK ACADEMY",99604,2908,102512,"0,9716325893553925",553,570
53,POLK,1611,"LAUREL ELEMENTARY SCHOOL",114753,7924,122677,"0,9354076151193785",638,682
53,POLK,1662,"LAKE ALFRED-ADDAIR MIDDLE",128451,7491,135942,"0,9448956172485324",714,755
53,POLK,1671,"MCKEEL ACADEMY OF TECHNOL",198710,5900,204610,"0,9711646547089585",1104,1137
53,POLK,1681,"SCOTT LAKE ELEMENTARY SCH",133291,7704,140995,"0,9453597645306571",741,783
53,POLK,1682,"MCKEEL ELEMENTARY ACADEMY",75448,2581,78029,"0,9669225544348896",419,433
53,POLK,1691,"RIDGE CAREER CENTER",20964,2182,23146,"0,905728851637432",116,129
53,POLK,1692,"SOUTH MCKEEL ACADEMY",204523,4096,208619,"0,9803661219735499",1136,1159
