"Course Enrollments",,,,
"2013-14 Survey 3 Data Final, as of 8/08/2014",,,,
,,,,
"DIST #","DISTRICT NAME","COURSE #",COURSE,ENROLLMENT
04,BRADFORD,7712060,"ACCESS MATH GRADE 5",3
04,BRADFORD,7713010,"MUS: K-5",2
04,BRADFORD,7715010,"PE: K-5",2
04,BRADFORD,7720015,"ACCESS SCI GRADE K",1
04,BRADFORD,7720020,"ACCESS SCI GRADE 1",4
04,BRADFORD,7720040,"ACCESS SCI GRADE 3",4
04,BRADFORD,7720050,"ACCESS SCI GRADE 4",2
04,BRADFORD,7720060,"ACCESS SCI GRADE 5",3
04,BRADFORD,7721011,"ACCESS SOC ST - K",1
04,BRADFORD,7721012,"ACCESS SOC ST - 1",4
04,BRADFORD,7721014,"ACCESS SOC ST - 3",4
04,BRADFORD,7721015,"ACCESS SOC ST - 4",2
04,BRADFORD,7721016,"ACCESS SOC ST - 5",3
04,BRADFORD,7721020,"U SKLS SOC&EMOT:PK-5",9
04,BRADFORD,7763030,"SPEECH THRPY: PK-5",173
04,BRADFORD,7763040,"LANG THRPY: PK-5",106
04,BRADFORD,7763050,"OCCU THRPY: PK-5",96
04,BRADFORD,7763070,"PHY THRPY: PK-5",21
04,BRADFORD,7810011,"ACCESS M/J LA 1",5
04,BRADFORD,7810012,"ACCESS M/J LA 2",4
04,BRADFORD,7810013,"ACCESS M/J LA 3",3
04,BRADFORD,7812015,"ACCESS M/J MATH 1",5
04,BRADFORD,7812020,"ACCESS M/J MATH 2",4
04,BRADFORD,7812030,"ACCESS M/J MATH 3",4
04,BRADFORD,7815010,"PE: 6-8",11
04,BRADFORD,7820015,"ACCESS M/J COMPSCI 1",5
04,BRADFORD,7820016,"ACCESS M/J COMPSCI 2",4
04,BRADFORD,7820017,"ACCESS M/J COMPSCI 3",4
04,BRADFORD,7821022,"ACCESS M/J WRLD HIST",13
04,BRADFORD,7866030,"SPEECH THRPY: 6-8",4
04,BRADFORD,7866040,"LANG THRPY: 6-8",10
04,BRADFORD,7866050,"OCCU THRPY: 6-8",16
04,BRADFORD,7866070,"PHY THRPY: 6-8",5
04,BRADFORD,7910400,"LIF SKLS READ: 9-12",1
04,BRADFORD,7912340,"LIF SKLS MA: 9-12",1
04,BRADFORD,7920010,"SCI: 9-12",1
04,BRADFORD,7961010,"ACAD SKLS FNG LIV",17
04,BRADFORD,7961030,"PERS HME SKL FNG LIV",12
04,BRADFORD,7963140,SELF-DETERMINATION,1
04,BRADFORD,7980110,"CAR PREP: 9-12",1
04,BRADFORD,7980120,"CAR EXERIENCES: 9-12",9
04,BRADFORD,7980130,"CAR PLACEMENT: 9-12",2
04,BRADFORD,8005120,"TECHNICAL AG OPS 3",10
04,BRADFORD,8100110,"ORIEN TO AGSCI & C P",17
04,BRADFORD,8100120,"INTROD TO AGSCI",25
04,BRADFORD,8100210,"EX OF AGRISCI",55
04,BRADFORD,8106810,"AGRISCI FOUND 1",90
04,BRADFORD,8106820,"AGRITECH 1",48
04,BRADFORD,8106830,"AGRITECH 2",15
04,BRADFORD,8121510,"INTROD HORT 2",23
04,BRADFORD,8121520,"HORT SCI 3",17
04,BRADFORD,8207310,"INTROD TO INFO TECH",64
04,BRADFORD,8209510,"DIGITAL DESIGN 1",21
04,BRADFORD,8209520,"DIGITAL DESIGN 2",4
04,BRADFORD,8300410,"DIV CAR TECH-OJT",10
04,BRADFORD,8303010,"DIV CAR TECH PRIN",10
04,BRADFORD,8400320,"MEDICAL SKLS SERS",72
04,BRADFORD,8405110,"EARLY CHILD 1 NEW",24
04,BRADFORD,8405120,"EARLY CHILD 2 NEW",5
04,BRADFORD,8405130,"EARLY CHILD 3 NEW",7
04,BRADFORD,8405140,"EARLY CHILD 4 NEW",1
04,BRADFORD,8417100,"HEALTH SCI 1",28
04,BRADFORD,8417110,"HEALTH SCI 2",30
04,BRADFORD,8417131,"ALLIED HEALTH ASSIS3",20
04,BRADFORD,8417211,"NURSE AST 3",20
04,BRADFORD,8500120,"PERS & FAM FIN",1
04,BRADFORD,8500300,"PARENT SKLS",2
04,BRADFORD,8709420,"AUTO SERV TECH 2",4
04,BRADFORD,8709493,"AUTO SERV TECH 12",2
04,BRADFORD,8720310,"BLDG CONST TECH 1",45
04,BRADFORD,8720320,"BLDG CONST TECH 2",1
04,BRADFORD,8720330,"BLDG CONST TECH 3",1
04,BRADFORD,8736030,"BIOTECH 3",5
04,BRADFORD,8742020,"DIESEL ENGN SERV 2",1
04,BRADFORD,8742050,"DIESEL ENGN SERV 5",1
04,BRADFORD,8742060,"DIESEL ENGN SERV 6",1
04,BRADFORD,8754510,"WELDING TECH 1",5
04,BRADFORD,8754520,"WELDING TECH 2",5
04,BRADFORD,8754530,"WELDING TECH 3",2
04,BRADFORD,8754540,"WELDING TECH 4",2
04,BRADFORD,8754550,"WELDING TECH 5",4
04,BRADFORD,8754560,"WELDING TECH 6",4
04,BRADFORD,8772110,"TV PRODUCTION 1",12
04,BRADFORD,8800510,"CULINARY ARTS 1",22
04,BRADFORD,8800520,"CULINARY ARTS 2",22
04,BRADFORD,8800530,"CULINARY ARTS 3",4
04,BRADFORD,8800540,"CULINARY ARTS 4",4
04,BRADFORD,8800610,"CUL & HOSP SPEC 1",1
04,BRADFORD,8800620,"CUL & HOSP SPEC 2",1
04,BRADFORD,9001210,"CSIT FOUNDATIONS",3
04,BRADFORD,9001220,"CSIT SYS ESSENTIALS",2
04,BRADFORD,9001230,"CSIT NET SYS CONFIG",4
04,BRADFORD,9001240,"CSIT NET SYS DSG/ADM",4
05,BREVARD,ACG2021,"FINANCIAL ACCOUNTING",32
05,BREVARD,ACG2071,"MANAGERIAL ACCOUNTING",8
05,BREVARD,ADV1000,ADVERTISING,5
05,BREVARD,AMH2010,"AMERICAN HISTORY I",102
05,BREVARD,AMH2020,"UNITED STATES HISTORY FROM 186",98
05,BREVARD,AML2010,"AMERICAN LITERATURE TO 1865",2
05,BREVARD,AML2020,"AMERICAN LITERATURE FROM 1865",9
05,BREVARD,ANT2410,"INTRODUCTION TO CULTURAL ANTHR",10
05,BREVARD,ARH2050,"WESTERN SURVEY I: GREEK TO REN",4
05,BREVARD,ARH2051,"HONORS HISTORY OF ART 2",10
05,BREVARD,ARTC201,"DESIGN FUNDAMENTALS",4
05,BREVARD,ARTC203,"THREE-DIMENSIONAL DESIGN",2
05,BREVARD,ARTC300,"DRAWING I",17
05,BREVARD,ARTC330,"FIGURE DRAWING",4
05,BREVARD,ARTC500,"FUNDAMENTALS OF PAINTING",4
05,BREVARD,ARTC750,"CERAMICS HANDBUILDING",7
05,BREVARD,ASL1140,"AMERICAN SIGN LANGUAGE I",54
05,BREVARD,ASL1150,"AMERICAN SIGN LANGUAGE II",29
05,BREVARD,ASL2160,"AMERICAN SIGN LANGUAGE III",1
05,BREVARD,AST1002,"PLANETS, STARS, AND GALAXIES",131
05,BREVARD,AVF1002,NOFOUND,1
05,BREVARD,BSCC005,"GENERAL BIOLOLGY WITH LAB",55
05,BREVARD,BSCC010,"GENERAL BIOLOGY I",187
05,BREVARD,BSCC011,"BIOLOGY II",38
05,BREVARD,BSCC084,"ESSENTIALS OF ANATOMY AND PHYS",13
05,BREVARD,BSCC093,"HUMAN ANATOMY AND PHYSIOLOGY I",54
05,BREVARD,BSCC094,"HUMAN ANATOMY AND PHYSIOLOGY I",25
05,BREVARD,BSCC948,"SERVICE-LEARNING FIELD STUDIES",2
05,BREVARD,BUL2241,"BUSINESS LAW",10
05,BREVARD,CCJ1010,"INTRODUCTION TO CRIMINOLOGY",28
05,BREVARD,CCJ1020,"INTRODUCTION TO CRIMINAL JUSTI",29
05,BREVARD,CCJ1452,"CRIMINAL JUSTICE ADMINISTRATIO",8
05,BREVARD,CCJ2022,"CONCEPTS AND ISSUES IN CRIMINA",4
05,BREVARD,CCJ2650,"DRUGS, ALCOHOL, AND CRIME",13
05,BREVARD,CETC172,"COMPUTER SERVICE & SUPPORT P.C",15
05,BREVARD,CETC174,"ADVANCED COMPUTER REPAIR",3
05,BREVARD,CETC890,"CYBER SECURITY",2
05,BREVARD,CET1172,"COMPUTER SERVICE & SUPPORT P.C",1
05,BREVARD,CGS1000,"COMPUTER LITERACY",65
05,BREVARD,CGS1555,"INTRODUCTION TO INTERNET",2
05,BREVARD,CGS2100,"COMPUTERS IN BUSINESS",169
05,BREVARD,CHD1200,"INFANT AND TODDLER DEVELOPMENT",76
05,BREVARD,CHD1220,"INTRODUCTION TO CHILD DEVELOPM",2
05,BREVARD,CHD1800,"FOUNDATIONS OF CHILD CARE AND",1
05,BREVARD,CHI1120,"ELEMENTARY CHINESE I",1
05,BREVARD,CHML025,"INTRODUCTION TO COLLEGE CHEMIS",9
05,BREVARD,CHML045,"GENERAL CHEMISTRY LAB",47
05,BREVARD,CHML046,"GENERAL CHEMISTRY LABORATORY I",40
05,BREVARD,CHM1025,"INTRODUCTORY CHEMISTRY",9
05,BREVARD,CHM1045,"GENERAL CHEMISTRY I",47
05,BREVARD,CHM1046,"GENERAL CHEMISTRY II",40
05,BREVARD,CJC2000,"INTRODUCTION TO CORRECTIONS",3
05,BREVARD,CJE1000,"INTRODUCTION TO LAW ENFORCEMEN",3
05,BREVARD,CJE1640,CRIMINALISTICS,24
05,BREVARD,CJE1642,"INTRODUCTION TO CRIME SCENE TE",11
05,BREVARD,CJE1644,"INJURY AND DEATH INVESTIGATION",1
05,BREVARD,CJE1672,"FINGERPRINT CLASSIFICATION",2
05,BREVARD,CJE1770,"CRIME SCENE PHOTOGRAPHY I",1
05,BREVARD,CJE2330,"ETHICS IN CRIMINAL JUSTICE",1
05,BREVARD,CJE2600,"CRIMINAL INVESTIGATION",11
05,BREVARD,CJL1400,"CRIMINAL PROCEDURE",5
05,BREVARD,CJL1610,"COURTROOM PRESENTATION OF EVID",1
05,BREVARD,CLP1001,PSYCHOLOGY,50
05,BREVARD,CLP2140,"ABNORMAL PSYCHOLOGY",78
05,BREVARD,COM1102,NOFOUND,1
05,BREVARD,COP1000,"PRINCIPLES OF COMPUTER PROGRAM",19
05,BREVARD,COP1332,"VISUAL BASIC, BEGINNING",2
05,BREVARD,COP2335,"INTRODUCTION TO C++ PROGRAMMIN",2
05,BREVARD,COP2700,"DATA BASE APPLICATION PROGRAMM",3
05,BREVARD,COP2822,"WEB APPLICATIONS",8
05,BREVARD,COSL001,"BEGINNING SALON SKILLS LABORAT",2
05,BREVARD,COSL080,"DESIGN CLINIC I",2
05,BREVARD,COS0001,"INTRODUCTION TO COSMETOLOGY",2
05,BREVARD,COS0080,"INTRODUCTION TO COSMETOLOGY",3
05,BREVARD,CRW2001,"HONORS CREATIVE WRITING 1",8
05,BREVARD,CRW2002,"CREATIVE WRITING II",4
05,BREVARD,CTSC134,"NETWORK ESSENTIALS",2
05,BREVARD,CTSC328,"MANAGING & MAINTAINING SERVER",1
05,BREVARD,CTS1300,"SUPPORTING WINDOWS XP PROFESSI",3
05,BREVARD,DAA1100,"CONTEMPORARY DANCE I",8
05,BREVARD,DAA1680,"DANCE REPERTORY I",2
05,BREVARD,DAA2202,"ADVANCED BALLET",1
05,BREVARD,DAA2501,"JAZZ DANCE II",6
05,BREVARD,DEP2004,"HUMAN GROWTH & DEVELOPMENT",79
05,BREVARD,DSC1003,"INTRODUCTION TO HOMELAND SECUR",4
05,BREVARD,ECO2013,MACROECONOMICS,95
05,BREVARD,ECO2023,"PRINCIPLES OF ECONOMICS, MICRO",30
05,BREVARD,EDF1005,"INTRODUCTION TO AMERICAN EDUCA",7
05,BREVARD,EDF2085,"TEACHING DIVERSE POPULATIONS",7
05,BREVARD,EDF2130,"CHILD AND ADOLESCENT DEVELOPME",5
05,BREVARD,EEC1001,"INTRODUCTION TO EARLY CHILDHOO",1
05,BREVARD,EEC1200,"EARLY CHILDHOOD EDUCATION",2
05,BREVARD,EEC1601,"OBSERVING, RECORDING, AND GUID",4
05,BREVARD,EEC2710,"CONFLICT RESOLUTION IN EARLY C",78
05,BREVARD,EEC2734,"HEALTH, SAFETY, AND NUTRITION",2
05,BREVARD,EET1084,"INTRODUCTION TO ELECTRONICS",4
05,BREVARD,EEX2010,"INTODUCTION TO SPECIAL EDUCATI",6
05,BREVARD,EGS1007,"ENGINEERING CONCEPTS AND METHO",3
05,BREVARD,EGS2310,"ENGINEERING ANALYSIS - STATICS",1
05,BREVARD,EME2040,"INTRODUCTION TO TECHNOLOGY FOR",10
05,BREVARD,ENC1101,"COMPOSITION I",143
05,BREVARD,ENC1102,"ENGLISH COMPOSITION II",498
05,BREVARD,ENC2210,"TECHNICAL COMMUNICATIONS",1
05,BREVARD,ENC2948,"PRACTICUM IN COLLEGE COMPOSITI",1
05,BREVARD,ENL2022,"BRITISH LITERATURE & CULTURE I",5
05,BREVARD,ENT2000,"INTRODUCTION TO ENTREPRENEURSH",8
05,BREVARD,ENT2172,"OPPORTUNITY ANALYSIS AND FRANC",1
05,BREVARD,ETDC320,"COMPUTER AIDED DRAFTING AND DE",10
05,BREVARD,ETDC340,"ADVANCED AUTOCAD",6
05,BREVARD,ETDC545,"SITE & SURVEY DRAFTING",4
05,BREVARD,ETIC851,"APPLIED MECHANICS",1
05,BREVARD,ETI1701,"INDUSTRIAL SAFETY",1
05,BREVARD,ETSC240,"FIBER OPTIC TECHNOLOGIES",1
05,BREVARD,EUH1000,"FRESHMAN CORE I",18
05,BREVARD,EUH1001,"WESTERN CIVILIZATION 1600-PRES",26
05,BREVARD,EVR1001,"INTRODUCTION TO ENVIRONMENTAL",35
05,BREVARD,FIL1002,"APPRECIATION OF THE MOTION PIC",17
05,BREVARD,FIL1003,"APPRECIATION OF THE MOTION PIC",6
05,BREVARD,FIN1100,"PERSONAL FINANCE",6
05,BREVARD,FRE1120,"BEGINNING FRENCH I",5
05,BREVARD,FRE1121,"BEGINNING FRENCH II",7
05,BREVARD,FRE2932,"SPECIAL TOPICS IN CONVERSATION",1
05,BREVARD,FSS0064,"PASTERIES AND DESSERTS",67
05,BREVARD,FSS0740,"REGIONAL CUISINE - AMERICAN AN",67
05,BREVARD,GEB1011,"PRINCIPLES OF BUSINESS",76
05,BREVARD,GEB1350,"INTRO TO INTERNATIONAL BUSINES",1
05,BREVARD,GER1120,"ELEMENTARY GERMAN I",1
05,BREVARD,GER1121,"BEGINNING GERMAN II",12
05,BREVARD,GLY1000,"EXPLORING THE GEOLOGICAL SCIEN",17
05,BREVARD,GRAC100,"COMPUTER GRAPHICS",12
05,BREVARD,GRAC150,"PHOTO EDITING AND MANIPULATION",5
05,BREVARD,GRAC156,"DIGITAL ILLUSTRATION",2
05,BREVARD,GRAC162,"3D ANIMATION",1
05,BREVARD,HCP0020,"PATIENT CARE ASST",91
05,BREVARD,HCP0121,"NURSE AIDE & ORDERLY",36
05,BREVARD,HCP0332,"ADV HOME HEALTH AIDE",91
05,BREVARD,HLP1081,"FITNESS AND WELLNESS FOR LIFE",137
05,BREVARD,HSCC000,"INTRODUCTION TO HEALTH CARE",178
05,BREVARD,HSC0003,"BASIC HEALTHCARE WKR",36
05,BREVARD,HSC1000,"INTRO TO ALLIED HEALTH PROFESS",3
05,BREVARD,HSC1100,"LIVING WITH HEALTH",3
05,BREVARD,HSC1531,"MEDICAL TERMINOLOGY",73
05,BREVARD,HSC1532,"ANATOMY & MEDICAL TERMINOLOGY",155
05,BREVARD,HSC1554,"PATHOPHYSIOLOGY & PHARMACOLOGY",2
05,BREVARD,HSC1641,"MED. LAW, ETHICS, AND BIOETHIC",3
05,BREVARD,HSC2400,"BASIC EMERGENCY CARE",14
05,BREVARD,HUM1020,"HUMANITIES - INTRODUCTION",6
05,BREVARD,HUM2211,"HONORS HUMANITIES SURVEY:  ANC",144
05,BREVARD,HUM2230,"HUMANITIES SURVEY: BYZANTINE T",186
05,BREVARD,HUM2249,"HONORS HUMANITIES SURVEY:  ENL",90
05,BREVARD,HUM2390,"THEMES IN THE HUMANITIES",16
05,BREVARD,HUN1201,"NUTRITION AND DIET THERAPY",84
05,BREVARD,IDH2003,"HONORS SEMINAR III",2
05,BREVARD,INDC429,"TEXTILES FOR INTERIORS",1
05,BREVARD,IND2130,"HISTORY OF DESIGN 2",1
05,BREVARD,ISS1011,"SURVEY OF THE SOCIAL SCIENCES",4
05,BREVARD,ISS1200,"INTRODUCTION TO INTERNATIONAL",14
05,BREVARD,JPN1121,"MODERN JAPANESE II",2
05,BREVARD,LIS1023,"INFORMATION TECHNOLOGY LITERAC",1
05,BREVARD,MAC1105,"COLLEGE ALGEBRA",264
05,BREVARD,MAC1114,"PLANE TRIGONOMETRY",97
05,BREVARD,MAC1140,"PRECALCULUS ALGEBRA",76
05,BREVARD,MAC1147,"PRECALCULUS ALGEBRA AND TRIGON",32
05,BREVARD,MAC1233,"ESSENTIALS OF CALCULUS",17
05,BREVARD,MAC1311,"CALCULUS AND ANALYTIC GEOMETRY",27
05,BREVARD,MAC2312,"CALCULUS 2 WITH ANALYTIC GEOME",13
05,BREVARD,MAC2313,"CALCULUS 3 WITH ANALYTIC GEOME",11
05,BREVARD,MAE2801,"ELEMENTARY SCHOOL MATHEMATICS",1
05,BREVARD,MAN2021,"PRINCIPLES OF MANAGEMENT",19
05,BREVARD,MAP2302,"ORDINARY DIFFERENTIAL EQUATION",3
05,BREVARD,2011/03/01,MARKETING,17
05,BREVARD,MAS2103,"HONORS MATRIX THOERY",1
05,BREVARD,MAT1033,"INTERMEDIATE ALGEBRA",40
05,BREVARD,MCBC010,MICROBIOLOGY,34
05,BREVARD,MET2010,"WEATHER AND CLIMATE",28
05,BREVARD,MGF1106,"FINITE MATHEMATICS",40
05,BREVARD,MGF1107,"MATHEMATICS FOR LIBERAL ARTS I",24
05,BREVARD,MKA1021,"FUNDAMENTALS OF SELLING",1
05,BREVARD,MMC1000,"SURVEY OF COMMUNICATION",5
05,BREVARD,MNA2300,"HUMAN RESOURCES MANAGEMENT",1
05,BREVARD,MNA2320,"HUMAN RESOURCES RECRUITMENT, S",1
05,BREVARD,MUE2211,"EARLY CHILDHOOD MUSIC AND MOVE",1
05,BREVARD,MUL2010,"INTRODUCTION TO MUSIC LITERATU",7
05,BREVARD,MUN1340,"CONTEMPORARY ENSEMBLE",1
05,BREVARD,MUN1380,"BROWARD CHORAL SOCIETY",2
05,BREVARD,MUN2340,"CHAMBER CHORUS",1
05,BREVARD,MUT1111,"MUSIC THEORY I",3
05,BREVARD,MUT1112,"MUSIC THEORY II",1
05,BREVARD,MUT1241,"SIGHT SINGING AND EAR TRAINING",2
05,BREVARD,MUT1242,"SIGHT SINGING & EAR TRAINING I",1
05,BREVARD,OCE1001,"INTRODUCTION TO OCEANOGRAPHY",103
05,BREVARD,OST1100,"KEYBOARDING I",5
05,BREVARD,OST1435,"LEGAL TERMINOLOGY",3
05,BREVARD,OST1582,"ETHICS AT WORK",2
05,BREVARD,OST2335,"BUSINESS COMMUNICATIONS",3
05,BREVARD,OST2355,"RECORDS MANAGEMENT & FILING",1
05,BREVARD,PGYC210,PORTRAITURE,2
05,BREVARD,PGYC401,"PHOTOGRAPHY I",2
05,BREVARD,PGYC800,"DIGITAL PHOTOGRAPHY FOR DESIGN",24
05,BREVARD,PGYC801,"DIGITAL IMAGING 1",4
05,BREVARD,PGYC802,"DIGITAL PHOTOGRAPHY",2
05,BREVARD,PGYC806,"ADVANCED DIGITAL PHOTOGRAPHY",4
05,BREVARD,PGY1100,"PHOTOGRAPHY I",6
05,BREVARD,PHI2010,"INTRODUCTION TO PHILOSOPHY",23
05,BREVARD,PHYC053,"GENERAL PHYSICS",1
05,BREVARD,PHYC054,"INTRODUCTORY PHYSICS II",2
05,BREVARD,PHYL048,"PHYSICS LABORATORY I",6
05,BREVARD,PHYL049,"GEN. PHYSICS II AND GEN. PHYSI",8
05,BREVARD,PHY2025,"INTRODUCTION TO PRINCIPLES OF",1
05,BREVARD,PHY2048,"HONORS GENERAL PHYSICS I",6
05,BREVARD,PHY2049,"PHYSICS WITH CALCULUS 2",9
05,BREVARD,PLA1003,"INTRODUCTION TO LEGAL ASSISTIN",3
05,BREVARD,PLA1104,"LEGAL RESEARCH AND WRITING I",1
05,BREVARD,PLA1423,CONTRACTS,2
05,BREVARD,PLA1611,"PROPERTY LAW",1
05,BREVARD,PLA2260,"EVIDENCE FOR THE LEGAL ASSISTA",3
05,BREVARD,PLA2762,"LAW OFFICE PROCEDURES",2
05,BREVARD,POS2041,"AMERICAN GOVERNMENT",125
05,BREVARD,POS2112,"STATE AND LOCAL GOVERNMENTS AN",16
05,BREVARD,PSY1411,NOFOUND,1
05,BREVARD,PSY2012,"GENERAL PSYCHOLOGY",308
05,BREVARD,PSY2014,"GENERAL PSYCHOLOGY II",12
05,BREVARD,REL2300,"HONORS COMPARATIVE RELIGIONS",244
05,BREVARD,REL2948,"SERVICE-LEARNING FIELD STUDIES",1
05,BREVARD,RTV1000,"FUNDAMENTALS OF BROADCAST PROD",2
05,BREVARD,RTV1241,"TELEVISION STUDIO PRODUCTION",2
05,BREVARD,RTV1245,"ELECTRONIC FIELD PRODUCTION",1
05,BREVARD,RTV2230,"RADIO AND TV ANNOUNCING",3
05,BREVARD,SBM2000,"SMALL BUSINESS MANAGEMENT",2
05,BREVARD,SLS1101,ORIENTATION,185
05,BREVARD,SLS1301,"EDUCATION & CAREER PLANNING",1
05,BREVARD,SLS2261,"LEADERSHIP DEVELOPMENT-HONORS",22
05,BREVARD,SOW1051,"HUMAN SERVICE EXPERIENCE 1",5
05,BREVARD,SOW1052,"HUMAN SERVICE EXPERIENCE 2",1
05,BREVARD,SOW2054,"HONORS - COMMUNITY INVOLVEMENT",63
05,BREVARD,SPC2052,"VOICE AND DICTION",2
05,BREVARD,SPC2608,"EFFECTIVE SPEAKING",308
05,BREVARD,SPC2948,"SERVICE-LEARNING FIELD STUDIES",1
05,BREVARD,SPN1120,"FIRST-YEAR SPANISH I",47
05,BREVARD,SPN1121,"ELEMENTARY SPANISH II",39
05,BREVARD,SPN2220,"INTERMEDIATE SPANISH I",3
05,BREVARD,SPN2221,"SPANISH IV",2
05,BREVARD,STA2023,"HONORS INTRODUCTORY STATISTICS",248
05,BREVARD,SYG2000,SOCIOLOGY,229
05,BREVARD,SYG2010,"HONORS SOCIAL PROBLEMS",22
05,BREVARD,SYG2430,"MARRIAGE AND THE FAMILY",3
05,BREVARD,SYG2948,"SERVICE-LEARNING FIELD STUDIES",1
05,BREVARD,TARC120,"ARCHITECTURAL DRAWING I",15
05,BREVARD,TARC122,"ADVANCED CONSTRUCTION DRAWING",3
05,BREVARD,THE1100,"HISTORY OF THE THEATRE 1",18
05,BREVARD,TPP1110,"ACTING I",2
05,BREVARD,TPP2185,"ACTING FOR NON-MAJORS",1
05,BREVARD,TPP2220,"THEATRE AUDITION WORKSHOP",1
05,BREVARD,ZOOC010,"GENERAL ZOOLOGY",1
05,BREVARD,100300,"AP ART HIST",35
05,BREVARD,100310,"INTRO TO ART HIST",19
05,BREVARD,100330,"ART HIST & CRIT 1 H",9
05,BREVARD,101005,"M/J EXPLORING 2D ART",4755
05,BREVARD,101010,"M/J 2-D STUDIO ART 1",878
05,BREVARD,101020,"M/J 2-D STUDIO ART 2",292
05,BREVARD,101026,"M/J 2D STUDIO ART 3",225
05,BREVARD,101040,"M/J 3-D STUDIO ART 1",141
05,BREVARD,101050,"M/J 3-D STUDIO ART 2",102
05,BREVARD,101300,"2-D STUDIO ART 1",926
05,BREVARD,101310,"2-D STUDIO ART 2",211
05,BREVARD,101320,"2-D STUDIO ART 3 HON",53
05,BREVARD,101330,"3-D STUDIO ART 1",523
05,BREVARD,101340,"3-D STUDIO ART 2",47
05,BREVARD,101350,"3-D STUDIO ART 3 HON",7
05,BREVARD,101355,"CREATING 2-D ART",1
05,BREVARD,101370,"AICE ART&DESIGN 1 AS",4
05,BREVARD,102040,"M/J CREATIVE PHOTO 1",12
05,BREVARD,102300,"CERAM/POT 1",723
05,BREVARD,102310,"CERAM/POT 2",178
05,BREVARD,102320,"CERAM/POT 3 HON",9
05,BREVARD,103000,"M/J DIG ART & DES 1",110
05,BREVARD,104300,"AP ART/DRAW PORT",30
05,BREVARD,104340,"DRAW 1",185
05,BREVARD,104350,"DRAW 2",30
05,BREVARD,104360,"DRAW 3 HON",2
05,BREVARD,104370,"PAINT 1",36
05,BREVARD,104380,"PAINT 2",19
05,BREVARD,104390,"PAINT 3 HON",7
05,BREVARD,107410,"FILM 1",186
05,BREVARD,108310,"CREATIVE PHOTO 1",109
05,BREVARD,108320,"CREATIVE PHOTO 2",16
05,BREVARD,108330,"CREATIVE PHOTO 3 HON",3
05,BREVARD,108370,"DIGITAL ART IMG 1",42
05,BREVARD,108380,"DIGITAL ART IMG 2",13
05,BREVARD,108390,"DIGITAL ART IMG 3 H",1
05,BREVARD,109310,"PORT DEV: DRAW HON",35
05,BREVARD,109320,"PORT DEV: 2D DES HON",19
05,BREVARD,109350,"AP STUDIO/2-D",41
05,BREVARD,109360,"AP STUDIO/3-D",11
05,BREVARD,200320,"AP CPTR SCI A",133
05,BREVARD,200420,"AICE CPTR",8
05,BREVARD,300000,"M/J DANCE 1",131
05,BREVARD,300010,"M/J DANCE 2",60
05,BREVARD,400000,"M/J THEATRE 1",502
05,BREVARD,400010,"M/J THEATRE 2",253
05,BREVARD,400020,"M/J THEATRE 3",95
05,BREVARD,400110,"M/J TECH THEA DE&PR",48
05,BREVARD,400300,"INTROD DRAMA",25
05,BREVARD,400310,"THEATRE 1",597
05,BREVARD,400320,"THEATRE 2",195
05,BREVARD,400330,"THEATRE 3 HON",80
05,BREVARD,400340,"THEATRE 4 HON",86
05,BREVARD,400400,"ACTING 4 HON",12
05,BREVARD,400410,"TECH THEA DES&PROD 1",89
05,BREVARD,400420,"TECH THEA DES&PROD 2",20
05,BREVARD,400430,"TECH THEA DES&PROD 3",15
05,BREVARD,400440,"TECH THEA DES&PROD4H",5
05,BREVARD,400500,"THEA DIR & ST MAN 1",11
05,BREVARD,400700,"MUSIC THEATRE 1",163
05,BREVARD,400710,"MUSIC THEATRE 2",14
05,BREVARD,400720,"MUSIC THEATRE 3",18
05,BREVARD,400810,"IB THEATRE 1",10
05,BREVARD,400820,"IB THEATRE 2",11
05,BREVARD,500000,"M/J PERS CAR SCH 1",1125
05,BREVARD,500002,"M/J PERS CAR SCH C/P",38
05,BREVARD,500010,"M/J PERS CAR SCH 2",22
05,BREVARD,500012,"M/J PER/CAR/SCH2 C/P",7
05,BREVARD,500020,"M/J PERS CAR SCH 3",3
05,BREVARD,500022,"M/J PER/CAR/SCH3 C/P",16
05,BREVARD,500300,"EXEC INTERN 1",156
05,BREVARD,500310,"EXEC INTERN 2",88
05,BREVARD,500320,"EXEC INTERN 3",7
05,BREVARD,500330,"EXEC INTERN 4",6
05,BREVARD,500370,"VOL PUB SERV",106
05,BREVARD,500500,"PERS,CAR,SCH DEV 1",67
05,BREVARD,500510,"PERS,CAR,SCH DEV 2",234
05,BREVARD,600000,"M/J EXPLOR WHEEL 1",1100
05,BREVARD,600010,"M/J EXPLOR WHEEL 2CP",374
05,BREVARD,600020,"M/J EXPLOR WHEEL 3",389
05,BREVARD,600030,"M/J EXPLOR WHEEL 4",67
05,BREVARD,600040,"M/J EXPLOR WHEEL 5",65
05,BREVARD,600050,"M/J EXPLOR WHEEL 6",23
05,BREVARD,701000,"M/J FRENCH BEG",88
05,BREVARD,701320,"FRENCH 1",334
05,BREVARD,701330,"FRENCH 2",304
05,BREVARD,701340,"FRENCH 3 HON",60
05,BREVARD,701350,"FRENCH 4 HON",25
05,BREVARD,701360,"FRENCH 5 HON",1
05,BREVARD,701380,"AP FRENCH LANG & CU",16
05,BREVARD,701810,"FL PRE-IB FRENCH 2",5
05,BREVARD,701820,"FL PRE-IB FRENCH 3",3
