"COURSE ENROLLMENTS",,,,
"2012-13 SURVEY 3 DATA FINAL",,,,
,,,,
"Dist #",District,"Course #",Course,Enrollment
58,SARASOTA,8725480,"ARCH DRAFT 8",5
58,SARASOTA,8732150,"CPTR SYSS TECH 5",1
58,SARASOTA,8732160,"CPTR SYSS TECH 6",3
58,SARASOTA,8732170,"CPTR SYSS TECH 7",8
58,SARASOTA,8732180,"CPTR SYSS TECH 8",7
58,SARASOTA,8751030,"MARI SERV 3",7
58,SARASOTA,8751040,"MARI SERV 4",7
58,SARASOTA,8751070,"MARI SERV 7",2
58,SARASOTA,8751080,"MARI SERV 8",2
58,SARASOTA,8772430,"DIG VID PROD 3",20
58,SARASOTA,8772440,"DIG VID PROD 4",19
58,SARASOTA,8772450,"DIG VID PROD 5",1
58,SARASOTA,8772460,"DIG VID PROD 6",1
58,SARASOTA,8772470,"DIG VID PROD 7",10
58,SARASOTA,8772480,"DIG VID PROD 8",10
58,SARASOTA,8800510,"CULINARY ARTS 1",333
58,SARASOTA,8800520,"CULINARY ARTS 2",143
58,SARASOTA,8800530,"CULINARY ARTS 3",55
58,SARASOTA,8800540,"CULINARY ARTS 4",55
58,SARASOTA,8809200,"CULINARY CAREERS",43
58,SARASOTA,8812000,"BUSINESS OWNERSHIP",55
58,SARASOTA,8812110,"PRIN OF ENTREPRENEUR",94
58,SARASOTA,8812120,"BUSINESS MGMT & LAW",87
58,SARASOTA,8845120,"TRA & TOUR MKT MGMT",4
58,SARASOTA,8845140,"CPTR TECH TRA TOUR",7
58,SARASOTA,8850110,"INTROD TO HOS & TOUR",57
58,SARASOTA,8850350,"EXPL HOSP & TOUR",65
58,SARASOTA,8905120,"COSMETOLOGY NAILS 2",1
58,SARASOTA,8905130,"COSMETOLOGY FACIALS",19
58,SARASOTA,8905140,"COSMETOLOGY 4",47
58,SARASOTA,8905160,"COSMETOLOGY 6",47
58,SARASOTA,8905170,"COSMETOLOGY 7",1
58,SARASOTA,8905180,"COSMETOLOGY 8",3
58,SARASOTA,8905190,"COSMETOLOGY 9",22
58,SARASOTA,8918010,"CRIMINAL JUST OPS 1",45
58,SARASOTA,8918020,"CRIMINAL JUST OPS 2",39
58,SARASOTA,8918030,"CRIMINAL JUST OPS 3",10
58,SARASOTA,8960350,"INTRO HUMAN SERVICES",33
58,SARASOTA,9001110,"FOUND OF WEB DESIGN",79
58,SARASOTA,9001120,"USER INTERFACE DSN",15
58,SARASOTA,9001130,"WEB SCRIPT FUND",1
58,SARASOTA,9001210,"CSIT FOUNDATIONS",1
58,SARASOTA,9001220,"CSIT SYS ESSENTIALS",1
58,SARASOTA,9001230,"CSIT NET SYS CONFIG",7
58,SARASOTA,9001240,"CSIT NET SYS DSG/ADM",7
58,SARASOTA,9007210,"FOUND OF PROGRAMMING",27
58,SARASOTA,9007220,"PROCEDURAL PROGRAM",18
58,SARASOTA,9007230,"OBJ-ORIENT PROGRAM",20
58,SARASOTA,9007410,".NET APP DEV FOUND",2
58,SARASOTA,9009110,"INFO & COMM TECH 1",64
58,SARASOTA,9009120,"INFO & COMM TECH 2",72
58,SARASOTA,9009130,"INFO & COMM TECH 3",131
58,SARASOTA,9260400,"FUND OF MANUFACTUR",94
59,SEMINOLE,ACGC021,"PRINCIPLES OF FINANCIAL ACCOUN",1
59,SEMINOLE,ACG2021,"FINANCIAL ACCOUNTING",1
59,SEMINOLE,AMH2010,"AMERICAN HISTORY I  SURVEY TO",3
59,SEMINOLE,AMH2020,"UNITED STATES HISTORY FROM 186",4
59,SEMINOLE,AML3041,"AMERICAN LITERATURE, 1860 TO P",1
59,SEMINOLE,ANT2000,"GENERAL ANTHROPOLOGY (HONORS)",4
59,SEMINOLE,ANT2511,"INTRODUCTION TO PHYSICAL ANTHR",1
59,SEMINOLE,APAC111,"OFFICE ACCOUNTING I",10
59,SEMINOLE,AST1002,"INTRODUCTION TO ASTRONOMY",4
59,SEMINOLE,BCA0300,"PRE-APPRENTICESHIP BASIC CONST",3
59,SEMINOLE,BCA0301,"PRE-APPRENTICESHIP BASIC CONST",11
59,SEMINOLE,BOT2432,"APPLIED MYCOLOGY",1
59,SEMINOLE,BSCC010,"GENERAL BIOLOGY I",5
59,SEMINOLE,BSCC093,"HUMAN ANATOMY AND PHYSIOLOGY I",1
59,SEMINOLE,BSC1005,"BIOLOGICAL SCIENCE",2
59,SEMINOLE,BUL2241,"BUSINESS LAW",1
59,SEMINOLE,CAP3905,"DIRECTED INDEPENDENT STUDY",27
59,SEMINOLE,CCJ2650,"NARCOTICS AND DANGEROUS SUBSTA",1
59,SEMINOLE,CET1178,"TECHNICAL SUPPORT SOFTWARE",76
59,SEMINOLE,CET1179,"PC ESSENTIALS - SOFTWARE",1
59,SEMINOLE,CET1610,"ROUTER TECHNOLOGY-CISCO ACADEM",14
59,SEMINOLE,CET2113,"ADVANCED DIGITAL CIRCUITS",9
59,SEMINOLE,CET2620,"CISCO NETWORK PROJECT BASED LE",15
59,SEMINOLE,CGSC060,"BASIC COMPUTER CONCEPTS",2
59,SEMINOLE,CGSC100,"OFFICE APPLICATIONS",3
59,SEMINOLE,CGSC108,"ADVANCED OFFICE APPLICATIONS",16
59,SEMINOLE,CHM1020,"INTRODUCTION TO CHEMISTRY",2
59,SEMINOLE,CHM2045,"GENERAL CHEMISTRY",1
59,SEMINOLE,CHM2046,"COLLEGE CHEMISTRY 2",1
59,SEMINOLE,CIS2321,"SYSTEMS ANALYSIS AND DESIGN",1
59,SEMINOLE,CJE1000,"INTRODUCTION TO LAW ENFORCEMEN",1
59,SEMINOLE,CJE1640,CRIMINALISTICS,27
59,SEMINOLE,CJE2600,"CRIMINAL INVESTIGATION",31
59,SEMINOLE,CJT2100,"CRIMINAL INVESTIGATION",2
59,SEMINOLE,CLP2140,"ABNORMAL PSYCHOLOGY",2
59,SEMINOLE,COP1000,"FUNDAMENTALS OF PROGRAMMING",25
59,SEMINOLE,COP2228,"ADVANCED C++ PROGRAMMING",2
59,SEMINOLE,COP2360,"PROGRAMMING IN C#",1
59,SEMINOLE,COP2805,"ADVANCED JAVA PROGRAMMING",3
59,SEMINOLE,COP2822,"WEB APPLICATIONS",19
59,SEMINOLE,COP2830,"SCRIPTING LANGUAGES",17
59,SEMINOLE,COP3330,"INRODUCTION TO OBJECT ORIENTED",1
59,SEMINOLE,CRW2001,"CREATIVE WRITING",2
59,SEMINOLE,CTS2445,"ADVANCED ORACLE SQL AND PL/SQL",18
59,SEMINOLE,DAAC100,"CONTEMPORARY/MODERN DANCE I",1
59,SEMINOLE,DEP2004,"HUMAN GROWTH & DEVELOPMENT",4
59,SEMINOLE,DIG2000,"INTRODUCTION TO DIGITAL MEDIA",57
59,SEMINOLE,ECO2013,"PRINCIPLES OF MACROECONOMICS",6
59,SEMINOLE,ECO2023,"PRINCIPLES OF ECONOMICS, MICRO",4
59,SEMINOLE,EER0405,"PRE-APPRENTICESHIP RESIDENTIAL",6
59,SEMINOLE,EGNC007,"ENGINEERING CONCEPTS AND METHO",1
59,SEMINOLE,ENC1101,"COMPOSITION I",20
59,SEMINOLE,ENC1102,"ENGLISH COMPOSITION II",29
59,SEMINOLE,ENG2100,"AMERICAN CINEMA",1
59,SEMINOLE,ETDC340,"ADVANCED AUTOCAD",18
59,SEMINOLE,EUH2001,"HISTORY OF WESTERN CIV. 1648 T",1
59,SEMINOLE,FIL2030,"THE HISTORY AND FUTURE OF MOTI",1
59,SEMINOLE,GEB1011,"PRINCIPLES OF BUSINESS",1
59,SEMINOLE,GEB2112,ENTREPRENEURSHIP,12
59,SEMINOLE,GLY1000,"INTRODUCTION TO PHYSICAL GEOLO",3
59,SEMINOLE,GLY1101,"FOSSILS AND THE HISTORY OF LIF",1
59,SEMINOLE,HSC1531,"MEDICAL TERMINOLOGY",1
59,SEMINOLE,HUM2210,"THE HUMANITIES",1
59,SEMINOLE,HUM2220,"ANCIENT/CLASSICAL HUMANITIES",1
59,SEMINOLE,HUM2223,"HUMANITIES: LATE ROMAN AND MED",2
59,SEMINOLE,HUM2232,"HUMANITIES: RENAISSANCE AND BA",1
59,SEMINOLE,HUM2234,"HUMANITIES: ENLIGHTENMENT & RO",5
59,SEMINOLE,HUM2525,"INTRODUCTION TO BLUES AND JAZZ",1
59,SEMINOLE,HUM2590,"20TH AND 21ST CENTURY HUMANITI",4
59,SEMINOLE,HUN1201,"NUTRITION AND DIET THERAPY",1
59,SEMINOLE,HUN2202,"HUMAN NUTRITION",2
59,SEMINOLE,MAA4227,"INTRODUCTORY ANALYSIS 2",1
59,SEMINOLE,MAC1105,"COLLEGE ALGEBRA",17
59,SEMINOLE,MAC1114,"PLANE TRIGONOMETRY",3
59,SEMINOLE,MAC1140,"PRECALCULUS ALGEBRA",5
59,SEMINOLE,MAC2233,"CALCULUS FOR BUSINESS & SOCIAL",1
59,SEMINOLE,MAC2311,"CALCULUS I",4
59,SEMINOLE,MAC2312,"CALCULUS II",1
59,SEMINOLE,MAC2313,"CALCULUS III",4
59,SEMINOLE,MAP2302,"ORDINARY DIFFERENTIAL EQUATION",4
59,SEMINOLE,MAP4113,"PROBABILITY, RANDOM PROCESSES",1
59,SEMINOLE,MAP4341,"PARTIAL DIFFERENTIAL EQUATIONS",1
59,SEMINOLE,2011/03/01,MARKETING,7
59,SEMINOLE,MAT1033,"INTERMEDIATE ALGEBRA",10
59,SEMINOLE,MCBC010,MICROBIOLOGY,1
59,SEMINOLE,MUH2022,"HISTORY OF ROCK MUSIC",2
59,SEMINOLE,MUN2440,"PERCUSSION ENSEMBLE - LOWER LE",1
59,SEMINOLE,OCE1001,"INTRODUCTION TO OCEANOGRAPHY",2
59,SEMINOLE,PHI1630,"CONTEMPORARY ETHICAL PROBLEMS",1
59,SEMINOLE,PHI2010,"INTRODUCTION TO PHILOSOPHY",2
59,SEMINOLE,PHYC049,"PHYSICS II WITH CALCULUS",1
59,SEMINOLE,PHY1020,"BASIC CONCEPTS OF PHYSICS",2
59,SEMINOLE,PLA1003,"FUNDAMENTAL LAW",1
59,SEMINOLE,POS2041,"AMERICAN GOVERNMENT",8
59,SEMINOLE,POS2112,"STATE AND LOCAL GOVERNMENTS AN",1
59,SEMINOLE,PSB3002,"PHYSIOLOGICAL PSYCHOLOGY",1
59,SEMINOLE,PSY2012,"GENERAL PSYCHOLOGY",11
59,SEMINOLE,REL2300,"HONORS - WORLD RELIGIONS",2
59,SEMINOLE,SLSC301,"LIFE/CAREER PLANNING",2
59,SEMINOLE,SLS1101,ORIENTATION,4
59,SEMINOLE,SPC1608,"HONORS PUBLIC SPEAKING",19
59,SEMINOLE,STA2023,"ELEMENTS OF STATISTICS",4
59,SEMINOLE,SYG2000,SOCIOLOGY,17
59,SEMINOLE,SYG2340,"HUMAN SEXUALITY",3
59,SEMINOLE,THE1020,"INTRODUCTION TO THEATRE",1
59,SEMINOLE,ZOO3744,NEUROBIOLOGY,1
59,SEMINOLE,100000,"M/J ART/ART APPREC 1",691
59,SEMINOLE,100010,"M/J ART/ART APPREC 2",587
59,SEMINOLE,100020,"M/J ART/ART APPREC 3",237
59,SEMINOLE,100300,"ADV PL ART HIST",324
59,SEMINOLE,100310,"ART APPREC/HIS/CRI",2
59,SEMINOLE,101000,"M/J ORIEN ART/2-D",149
59,SEMINOLE,101010,"M/J ART/2-D1",204
59,SEMINOLE,101020,"M/J ART/2-D2",64
59,SEMINOLE,101040,"M/J ART/3-D1",217
59,SEMINOLE,101050,"M/J ART/3-D2",59
59,SEMINOLE,101300,"2-D ART 1",824
59,SEMINOLE,101310,"2-D ART 2",161
59,SEMINOLE,101320,"2-D ART 3",17
59,SEMINOLE,101330,"3-D ART 1",724
59,SEMINOLE,101340,"3-D ART 2",107
59,SEMINOLE,101350,"3-D ART 3",15
59,SEMINOLE,102040,"M/J CREATIVE PHOTO 1",12
59,SEMINOLE,102300,"CERAM/POT 1",267
59,SEMINOLE,102310,"CERAM/POT 2",94
59,SEMINOLE,103000,"M/J GRAPHIC DESIGN 1",237
59,SEMINOLE,104000,"M/J EXPLO ART",54
59,SEMINOLE,104020,"M/J EMPH ART",42
59,SEMINOLE,104300,"ADV PL ART/DRAW PORT",52
59,SEMINOLE,104320,"DRAW/PAINT 1",270
59,SEMINOLE,104330,"DRAW/PAINT 2",13
59,SEMINOLE,104340,"DRAW 1",161
59,SEMINOLE,104350,"DRAW 2",41
59,SEMINOLE,104360,"DRAW 3 HON",5
59,SEMINOLE,104370,"PAINT 1",40
59,SEMINOLE,104380,"PAINT 2",12
59,SEMINOLE,106300,"GRAPHIC DESIGN 1",61
59,SEMINOLE,107400,"MUL MEDIA TECHS",26
59,SEMINOLE,108310,"CREATIVE PHOTO 1",442
59,SEMINOLE,108320,"CREATIVE PHOTO 2",248
59,SEMINOLE,108330,"CREATIVE PHOTO 3",66
59,SEMINOLE,108340,"CREATIVE PHOTO 4 HON",47
59,SEMINOLE,108350,"COLOR PHOTO",6
59,SEMINOLE,109310,"PORTF 1",35
59,SEMINOLE,109320,"PORTF 2",30
59,SEMINOLE,109330,"PORTF 3",7
59,SEMINOLE,109350,"ADV PL STUDIO/2-D",65
59,SEMINOLE,109360,"ADV PL STUDIO/3-D",29
59,SEMINOLE,110300,"PRINTMG 1",25
59,SEMINOLE,111310,"SCULPT 1",27
59,SEMINOLE,111320,"SCULPT 2",11
59,SEMINOLE,111330,"SCULPT 3 HON",5
59,SEMINOLE,113300,"ARCH DESIGN 1",8
59,SEMINOLE,113310,"ARCH DESIGN 2",3
59,SEMINOLE,113350,"INTERIOR DESIGN",15
59,SEMINOLE,200000,"M/J INTROD CPTRS",428
59,SEMINOLE,200002,"M/J INTROD CPTRS C/P",471
59,SEMINOLE,200010,"M/J CPTR APPLS 1",420
59,SEMINOLE,200020,"M/J CPTR APPLS 2",195
59,SEMINOLE,200030,"M/J CPTR LOGIC",26
59,SEMINOLE,200040,"M/J EM TECHS",172
59,SEMINOLE,200320,"ADV PL CPTR SCI A",375
59,SEMINOLE,200350,"CPTR APPLS SCI ENG H",17
59,SEMINOLE,200370,"VISUAL CPTR MODEL",46
59,SEMINOLE,200385,"INTERACTIVE DESIGN",22
59,SEMINOLE,200400,"WEB MASTERS HON",3
59,SEMINOLE,201000,"M/J INTRO CPTR PROG",58
59,SEMINOLE,201320,"CPTR PROG 3 HON",6
59,SEMINOLE,300000,"M/J DANCE 1",91
59,SEMINOLE,300010,"M/J DANCE 2",118
59,SEMINOLE,300020,"M/J DANCE 3",29
59,SEMINOLE,300030,"M/J DANCE 4",36
59,SEMINOLE,300040,"M/J DANCE 5",20
59,SEMINOLE,300050,"M/J DANCE 6",7
59,SEMINOLE,300070,"M/J DANCE COND 1",32
59,SEMINOLE,300080,"M/J DANCE COND 2",34
59,SEMINOLE,300310,"DANCE TECNQS 1",410
59,SEMINOLE,300320,"DANCE TECHNQS 2",219
59,SEMINOLE,300330,"DANCE TECHNQS 3 HON",144
59,SEMINOLE,300334,"DANCE TECHNQS 4 HON",79
59,SEMINOLE,300340,"BALLET 1",13
59,SEMINOLE,300350,"BALLET 2",6
59,SEMINOLE,300360,"BALLET 3",1
59,SEMINOLE,300370,"BALLET 4 HON",9
59,SEMINOLE,300380,"DANCE CHOR PERF 1",37
59,SEMINOLE,300390,"DANCE CHOR PERF 2 H",9
59,SEMINOLE,300400,"DANCE REPERT 1",161
59,SEMINOLE,300410,"DANCE REPERT 2",75
59,SEMINOLE,300420,"DANCE REPERT 3 HON",64
59,SEMINOLE,300430,"DANCE REPERT 4 HON",44
59,SEMINOLE,300480,"DANCE KINE 1",6
59,SEMINOLE,300600,"DANCE KINESIOLOGY 2",9
59,SEMINOLE,300620,"DANCE CAR PREP",14
59,SEMINOLE,400000,"M/J DRAMA 1",606
59,SEMINOLE,400010,"M/J DRAMA 2",408
59,SEMINOLE,400020,"M/J DRAMA 3",103
59,SEMINOLE,400030,"M/J DRAMA 4",26
59,SEMINOLE,400310,"THEATRE 1",353
59,SEMINOLE,400320,"THEATRE 2",76
59,SEMINOLE,400330,"THEATRE 3 HON",55
59,SEMINOLE,400340,"THEATRE 4 HON",76
59,SEMINOLE,400350,"THEA HIST LIT 1",24
59,SEMINOLE,400360,"THEA HIST LIT 2 HON",204
59,SEMINOLE,400370,"ACTING 1",195
59,SEMINOLE,400380,"ACTING 2",109
59,SEMINOLE,400390,"ACTING 3",35
59,SEMINOLE,400400,"ACTING 4 HON",54
59,SEMINOLE,400410,"STAGECRAFT 1",266
59,SEMINOLE,400420,"STAGECRAFT 2",20
59,SEMINOLE,400430,"STAGECRAFT 3",4
59,SEMINOLE,400440,"STAGECRAFT 4",14
59,SEMINOLE,400450,"COMPRE THEA 1",34
59,SEMINOLE,400460,"COMPRE THEA 2",12
59,SEMINOLE,400470,"COMPRE THEA 3 HON",10
59,SEMINOLE,400480,"COMPRE THEA 4 HON",9
59,SEMINOLE,400490,"THEA HIST-LIT 3 HON",161
59,SEMINOLE,400500,"THEAC DIREC 1",21
59,SEMINOLE,400510,"THEAC DIREC 2",7
59,SEMINOLE,400540,"VOICE & DICTION 1",25
59,SEMINOLE,400620,IMPRO,92
59,SEMINOLE,400660,"INTROD FILM & ENTER",137
59,SEMINOLE,500000,"M/J PERS CAR SCH 1",463
59,SEMINOLE,500010,"M/J PERS CAR SCH 2",10
59,SEMINOLE,500020,"M/J PERS CAR SCH 3",14
59,SEMINOLE,500100,"M/J BROAD COMMS",28
59,SEMINOLE,500300,"EXEC INTERN 1",316
59,SEMINOLE,500340,"EXPLOR TCHG 1",39
59,SEMINOLE,500350,"EXPLOR TCHG 2",21
59,SEMINOLE,500500,"PERS,CAR,SCH DEV 1",559
59,SEMINOLE,500510,"PERS,CAR,SCH DEV 2",129
59,SEMINOLE,500520,"PERS,CAR,SCGH DEV 3",344
59,SEMINOLE,500530,"PERS,CAR,SCH DEV 4",372
59,SEMINOLE,500700,"CONCS OF ENGR",18
59,SEMINOLE,500710,AERON,57
59,SEMINOLE,500730,AEROD,27
59,SEMINOLE,600000,"M/J EXPLOR WHEEL 1",1800
59,SEMINOLE,600010,"M/J EXPLOR WHEEL 2CP",973
59,SEMINOLE,600020,"M/J EXPLOR WHEEL 3",1009
59,SEMINOLE,600030,"M/J EXPLOR WHEEL 4",745
59,SEMINOLE,600040,"M/J EXPLOR WHEEL 5",692
59,SEMINOLE,600050,"M/J EXPLOR WHEEL 6",916
59,SEMINOLE,700000,"M/J INTROD FL 1",57
59,SEMINOLE,701010,"M/J FRENCH INTERM",44
59,SEMINOLE,701320,"FRENCH 1",503
59,SEMINOLE,701330,"FRENCH 2",367
59,SEMINOLE,701340,"FRENCH 3 HON",150
59,SEMINOLE,701350,"FRENCH 4 HON",5
59,SEMINOLE,701380,"ADV PL FRENCH",50
59,SEMINOLE,701800,"FRENCH 1-FL PRE-IB",60
59,SEMINOLE,701810,"FRENCH 2-FL PRE-IB",27
59,SEMINOLE,701820,"FRENCH 3-FL PRE-IB",23
59,SEMINOLE,701830,"FRENCH 4-B-IB",17
59,SEMINOLE,702320,"GERMAN 1",233
59,SEMINOLE,702330,"GERMAN 2",170
59,SEMINOLE,702340,"GERMAN 3 HON",58
59,SEMINOLE,702350,"GERMAN 4 HON",2
59,SEMINOLE,702360,"GERMAN 5 HON",14
59,SEMINOLE,702380,"ADV PL GERMAN",13
59,SEMINOLE,705320,"ITALIAN 1",49
59,SEMINOLE,705330,"ITALIAN 2",45
59,SEMINOLE,705340,"ITALIAN 3 HON",12
59,SEMINOLE,705380,"AP ITALIAN LANG & CU",13
59,SEMINOLE,706300,"LATIN 1",134
59,SEMINOLE,706310,"LATIN 2",91
59,SEMINOLE,706320,"LATIN 3 HON",33
59,SEMINOLE,706330,"LATIN 4 HON",1
59,SEMINOLE,706375,"ADV PL LATIN",19
59,SEMINOLE,707310,"RUSSIAN 2",25
59,SEMINOLE,707320,"RUSSIAN 3 HON",7
59,SEMINOLE,707330,"RUSSIAN 4 HON",3
59,SEMINOLE,708000,"M/J SPANISH BEG",127
59,SEMINOLE,708010,"M/J SPANISH INTERM",11
59,SEMINOLE,708340,"SPANISH 1",2707
59,SEMINOLE,708350,"SPANISH 2",2539
59,SEMINOLE,708360,"SPANISH 3 HON",884
59,SEMINOLE,708370,"SPANISH 4 HON",116
59,SEMINOLE,708400,"ADV PL SPANISH",224
59,SEMINOLE,708410,"ADV PL SPANISH LIT",62
59,SEMINOLE,708800,"SPANISH 1-FL PRE-IB",648
59,SEMINOLE,708810,"SPANISH 2-FL PRE-IB",159
59,SEMINOLE,708820,"SPANISH 3-FL PRE-IB",123
59,SEMINOLE,708830,"SPANISH 4-B-IB",106
59,SEMINOLE,709300,"SPANISH SPEAKS 1",35
59,SEMINOLE,709310,"SPANISH SPEAKS 2",39
59,SEMINOLE,711300,"CHINESE 1",66
59,SEMINOLE,711310,"CHINESE 2",41
59,SEMINOLE,711320,"CHINESE 3 HON",1
59,SEMINOLE,711330,"CHINESE 4 HON",2
59,SEMINOLE,712300,"JAPANESE 1",49
59,SEMINOLE,712310,"JAPANESE 2",19
59,SEMINOLE,712320,"JAPANESE 3 HON",6
59,SEMINOLE,717300,"AMER SIGN LANG 1",974
59,SEMINOLE,717310,"AMER SIGN LANG 2",673
59,SEMINOLE,717312,"AMER SIGN LANG 3 HON",176
59,SEMINOLE,717314,"AMER SIGN LANG 4 HON",59
59,SEMINOLE,800000,"M/J HEALTH 1",154
59,SEMINOLE,800300,"HEALTH1-LIF MGMT SKL",119
59,SEMINOLE,800320,"FIRST AID SAFETY",206
59,SEMINOLE,900310,"HUM 1 HON",285
59,SEMINOLE,900320,"HUM 2 HON",431
59,SEMINOLE,900800,"THEORY/KNWLG 1 IB",98
59,SEMINOLE,1000000,"M/J INTENS LANG ARTS",699
59,SEMINOLE,1000010,"M/J INTENS READ (MC)",4045
59,SEMINOLE,1000400,"INTENS LANG ARTS",3862
59,SEMINOLE,1000410,"INTENS READ",790
59,SEMINOLE,1001010,"M/J LANG ARTS 1",2324
59,SEMINOLE,1001020,"M/J LANG ARTS 1, ADV",2424
59,SEMINOLE,1001040,"M/J LANG ARTS 2",2335
59,SEMINOLE,1001050,"M/J LANG ARTS 2, ADV",2553
59,SEMINOLE,1001070,"M/J LANG ARTS 3",2097
59,SEMINOLE,1001080,"M/J LANG ARTS 3, ADV",2702
59,SEMINOLE,1001310,"ENG 1",2530
59,SEMINOLE,1001320,"ENG HON 1",2386
59,SEMINOLE,1001340,"ENG 2",2481
59,SEMINOLE,1001350,"ENG HON 2",2555
59,SEMINOLE,1001370,"ENG 3",2068
59,SEMINOLE,1001380,"ENG HON 3",1614
59,SEMINOLE,1001400,"ENG 4",359
59,SEMINOLE,1001405,"ENG 4: FL COLL PREP",1837
59,SEMINOLE,1001410,"ENG HON 4",1292
59,SEMINOLE,1001420,"ADV PL ENG COMPO",1258
59,SEMINOLE,1001430,"ADV PL ENG LIT COMPO",907
59,SEMINOLE,1001480,"ADV COMMS MTH",33
59,SEMINOLE,1001800,"ENG 1-FL PRE-IB",191
59,SEMINOLE,1001830,"ENG 4-IB",98
59,SEMINOLE,1002000,"M/J LANG ARTS 1 ESOL",122
59,SEMINOLE,1002010,"M/J LANG ARTS 2 ESOL",124
59,SEMINOLE,1002020,"M/J LANG ARTS 3 ESOL",128
59,SEMINOLE,1002180,"M/J DE LANG ART ESOL",100
59,SEMINOLE,1002181,"M/J DE LA ESOL-READ",402
59,SEMINOLE,1002300,"ENG 1 THROUGH ESOL",141
59,SEMINOLE,1002310,"ENG 2 THROUGH ESOL",133
59,SEMINOLE,1002320,"ENG 3 THROUGH ESOL",113
59,SEMINOLE,1002380,"DEV LANG ARTS ESOL",164
59,SEMINOLE,1002381,"DEV LANG ARTS ESOL-R",228
59,SEMINOLE,1002520,"ENG 4 THROUGH ESOL",71
59,SEMINOLE,1004300,"SEMANTICS-LOGIC HON",15
59,SEMINOLE,1005320,"BRIT LIT",2
59,SEMINOLE,1005350,"LIT & THE ARTS 1 HON",117
59,SEMINOLE,1006000,"M/J JOURN 1",37
59,SEMINOLE,1006010,"M/J JOURN 2",25
59,SEMINOLE,1006300,"JOURN 1",219
59,SEMINOLE,1006310,"JOURN 2",164
59,SEMINOLE,1006320,"JOURN 3 HON",125
59,SEMINOLE,1006330,"JOURN 4 HON",96
59,SEMINOLE,1006331,"JOURN 5 HON",25
59,SEMINOLE,1006332,"JOURN 6 HON",6
59,SEMINOLE,1006340,"MASS MEDIA 1",66
59,SEMINOLE,1006350,"MASS MEDIA 2",68
59,SEMINOLE,1007000,"M/J SPEECH-DEBATE 1",73
59,SEMINOLE,1007300,"SPEECH 1",111
59,SEMINOLE,1007310,"SPEECH 2",54
59,SEMINOLE,1007330,"DEBATE 1",367
59,SEMINOLE,1007340,"DEBATE 2",35
59,SEMINOLE,1007350,"DEBATE 3 HON",42
59,SEMINOLE,1007360,"DEBATE 4 HON",25
59,SEMINOLE,1007370,"DEBATE 5 HON",5
59,SEMINOLE,1008010,"M/J READ 1",19
59,SEMINOLE,1008020,"M/J READ 1 ADV",279
59,SEMINOLE,1008040,"M/J READ 2",3
59,SEMINOLE,1008050,"M/J READ 2 ADV",252
59,SEMINOLE,1008070,"M/J READ 3",3
59,SEMINOLE,1008080,"M/J READ 3 ADV",192
59,SEMINOLE,1008300,"READ 1",1
59,SEMINOLE,1008320,"ADV READ",170
59,SEMINOLE,1008350,"READ COLL. SUCCESS",1
59,SEMINOLE,1009000,"M/J CREATIVE WRIT 1",219
59,SEMINOLE,1009300,"WRIT 1",8
59,SEMINOLE,1009310,"WRIT 2",15
59,SEMINOLE,1009320,"CREATIVE WRIT 1",90
59,SEMINOLE,1009330,"CREATIVE WRIT 2",85
59,SEMINOLE,1009331,"CREATIVE WRIT 3 HON",21
59,SEMINOLE,1009332,"CREATIVE WRIT 4 HON",1
59,SEMINOLE,1020850,"WORLD LIT HON",82
59,SEMINOLE,1020860,"GREAT BOOKS HON",77
59,SEMINOLE,1100300,"TV PROD 1",84
59,SEMINOLE,1100310,"TV PROD 2",38
59,SEMINOLE,1100320,"TV PROD 3",9
59,SEMINOLE,1100330,"TV PROD 4 HON",10
59,SEMINOLE,1100331,"TV PROD 5 HON",6
59,SEMINOLE,1100332,"TV PROD 6 HON",3
59,SEMINOLE,1200310,"ALG 1",3860
59,SEMINOLE,1200315,"ALG 1 CR",13
59,SEMINOLE,1200320,"ALG 1 HON",2232
59,SEMINOLE,1200330,"ALG 2",2705
59,SEMINOLE,1200340,"ALG 2 HON",1684
59,SEMINOLE,1200400,"INTENS MATH",1862
59,SEMINOLE,1200500,"ADV ALG W/FIN APP",975
59,SEMINOLE,1200700,"Math Coll. Readiness",1580
59,SEMINOLE,1201310,"ANALYSIS OF FUNC HON",1538
59,SEMINOLE,1201320,"IB MATH ANALYSIS",47
59,SEMINOLE,1202300,"CALCULUS HON",282
59,SEMINOLE,1202310,"ADV PL CALCULUS AB",568
59,SEMINOLE,1202320,"ADV PL CALCULUS BC",262
59,SEMINOLE,1202340,"PRE-CALCULUS HON",1430
59,SEMINOLE,1202375,"IB PRE-CALCULUS",99
59,SEMINOLE,1202810,"IB CALCULUS/DESC STA",52
59,SEMINOLE,1204000,"M/J INTENS MATH (MC)",2985
59,SEMINOLE,1205010,"M/J MATH 1",2225
59,SEMINOLE,1205020,"M/J MATH 1 ADV",3338
59,SEMINOLE,1205040,"M/J MATH 2",2229
59,SEMINOLE,1205050,"M/J MATH 2, ADV",2856
59,SEMINOLE,1205070,"M/J PRE-ALG",2215
59,SEMINOLE,1205080,"M/J PRE-ALG, ADV",10
59,SEMINOLE,1205400,"APPLIED MATH 1",2
59,SEMINOLE,1206310,GEO,3326
59,SEMINOLE,1206320,"GEO HON",2230
59,SEMINOLE,1208300,"LIB ARTS MATH",409
