" COURSE ENROLLMENT BY DISTRICT, BY COURSE ",,,,
"SCHOOL YEAR 2014-15",,,,
"SURVEY 3 PRELIMINARY DATA (as of  04/10/15) ",,,,
"Source:  2014-15 Automated Student Database, Bureau of Education Information and Accountability Services (EIAS)",,,,
"DIST #",DISTRICT,"COURSE #","COURSE TITLE",ENROLLMENT
59,SEMINOLE,7963040,"EXPANDED SKILLS:9-12",23
59,SEMINOLE,7963050,"EXP CORE COMP: 9-12",12
59,SEMINOLE,7963060,"ORIEN & MOBIL: 9-12",4
59,SEMINOLE,7963070,"U SKLS: SOC&EMO 9-12",218
59,SEMINOLE,7963080,"LRNG STRATEGIES 9-12",282
59,SEMINOLE,7963130,"U SKLS: 9-12",29
59,SEMINOLE,7963160,"U SKLS: IND FUN 9-12",39
59,SEMINOLE,7965010,"MTH STUS GIFTED",37
59,SEMINOLE,7966010,"PHY THERAPY",40
59,SEMINOLE,7966020,"OCCU THERAPY",100
59,SEMINOLE,7966030,"SPEECH THRPY",143
59,SEMINOLE,7966040,"LANG THERAPY",523
59,SEMINOLE,7967010,"VISUAL PERFORM",5
59,SEMINOLE,7980110,"CAR PREP: 9-12",156
59,SEMINOLE,7980120,"CAR EXERIENCES: 9-12",74
59,SEMINOLE,7980130,"CAR PLACEMENT: 9-12",9
59,SEMINOLE,8000200,"M/J EXP WHL 1 & CP",91
59,SEMINOLE,8106810,"AGRISCI FOUND 1",104
59,SEMINOLE,8121510,"INTROD HORT 2",15
59,SEMINOLE,8121520,"HORT SCI 3",2
59,SEMINOLE,8200110,"BUSINESS KEYBD",904
59,SEMINOLE,8200210,"CPTR APPL BUSINESS 2",53
59,SEMINOLE,8200211,"CPTR APPL BUSINESS 3",61
59,SEMINOLE,8200212,"CPTR APPL BUSINESS 4",21
59,SEMINOLE,8200220,"CPTR APPL BUS 1 & CP",481
59,SEMINOLE,8200320,"APLD CPT BUS SK 1",5
59,SEMINOLE,8200330,"APLD CPT BUS SK 2",58
59,SEMINOLE,8200410,"BUSINESS COOP ED OJT",61
59,SEMINOLE,8200420,"BUSINESS COOP MGMT",19
59,SEMINOLE,8200520,"CPTR APPL BUS 1",134
59,SEMINOLE,8201210,"DIG MEDIA/MM FOUND 1",43
59,SEMINOLE,8201220,"DIG MEDIA/MM FOUND 2",6
59,SEMINOLE,8203310,"ACCT APPL 1",77
59,SEMINOLE,8203320,"ACCT APPL 2",15
59,SEMINOLE,8206010,"BUSINESS CPTR PGM 1",10
59,SEMINOLE,8206020,"BUSINESS CPTR PGM 2",3
59,SEMINOLE,8206030,"BUSINESS CPTR PGM 3",8
59,SEMINOLE,8207140,"WEB DESIGN 4",1
59,SEMINOLE,8207210,"PC SPT 1",14
59,SEMINOLE,8207220,"PC SPT 2",37
59,SEMINOLE,8207230,"PC SPT 3",8
59,SEMINOLE,8207240,"PC SPT 4",2
59,SEMINOLE,8207310,"INTROD TO INFO TECH",605
59,SEMINOLE,8207410,"NEW MEDIA DIGITAL FU",44
59,SEMINOLE,8208110,"GAME & SIM FOUND",125
59,SEMINOLE,8208120,"GAME & SIM DSN",14
59,SEMINOLE,8208130,"GAME & SIM 2D GR DEV",79
59,SEMINOLE,8208140,"GAME & SIM 3D GR ANI",44
59,SEMINOLE,8208330,"GAME & SIM PGM",37
59,SEMINOLE,8208400,"GAME/SIM/ANI ADV APP",11
59,SEMINOLE,8209020,"CPTR COLG & CAR",914
59,SEMINOLE,8209100,"CAR IN FASH & INT",13
59,SEMINOLE,8209200,"CAR IN FASH & INT CP",21
59,SEMINOLE,8209510,"DIGITAL DESIGN 1",337
59,SEMINOLE,8209520,"DIGITAL DESIGN 2",152
59,SEMINOLE,8209530,"DIGITAL DESIGN 3",35
59,SEMINOLE,8209540,"DIGITAL DESIGN 4",5
59,SEMINOLE,8209550,"DIGITAL DESIGN 5",2
59,SEMINOLE,8212120,"BUSINESS SOFTWARE 1",15
59,SEMINOLE,8215120,"BUSINESS ENTREP PRIN",17
59,SEMINOLE,8300310,"WKPL ESSENTIALS",237
59,SEMINOLE,8300330,"WKPL TECH APPL",277
59,SEMINOLE,8300410,"DIV CAR TECH-OJT",96
59,SEMINOLE,8300420,"COOP DIV ED-OJT",208
59,SEMINOLE,8300430,"GUIDED WKPL LEARN",13
59,SEMINOLE,8303010,"DIV CAR TECH PRIN",73
59,SEMINOLE,8303020,"DIV CAR TECH APPL",3
59,SEMINOLE,8303030,"DIV CAR TECH MGMT",1
59,SEMINOLE,8400100,"HSE DIR STUDY",83
59,SEMINOLE,8400320,"MEDICAL SKLS SERS",210
59,SEMINOLE,8405110,"EARLY CHILD 1 NEW",784
59,SEMINOLE,8405120,"EARLY CHILD 2 NEW",355
59,SEMINOLE,8405130,"EARLY CHILD 3 NEW",167
59,SEMINOLE,8405140,"EARLY CHILD 4 NEW",106
59,SEMINOLE,8417100,"HEALTH SCI 1",176
59,SEMINOLE,8417110,"HEALTH SCI 2",127
59,SEMINOLE,8417120,"HEALTH & WELLNESS 3",24
59,SEMINOLE,8417131,"ALLIED HEALTH ASSIS3",45
59,SEMINOLE,8417211,"NURSE AST 3",14
59,SEMINOLE,8500100,"ED & TRAINING DS",36
59,SEMINOLE,8500120,"PERS & FAM FIN",128
59,SEMINOLE,8500300,"PARENT SKLS",169
59,SEMINOLE,8500310,"CHILD DEV",20
59,SEMINOLE,8500345,"FAMILY DYNAMICS",179
59,SEMINOLE,8500355,"NUTRITION & WELLNESS",439
59,SEMINOLE,8500365,"FAMILY HME CONS TECH",29
59,SEMINOLE,8500390,"PRIN FOOD PREPR",655
59,SEMINOLE,8503213,"EARLY CHILD 3",38
59,SEMINOLE,8503214,"EARLY CHILD 4",21
59,SEMINOLE,8506405,"DESIGN SERVS CORE",157
59,SEMINOLE,8506540,"PRIN INT DESIGN SERV",67
59,SEMINOLE,8506550,"INT DESIGN TECNQS",38
59,SEMINOLE,8506560,"INT DESIGN SPEC",26
59,SEMINOLE,8600440,"DRAFT/ILL DESIGN SYS",5
59,SEMINOLE,8600470,"APPLIED TECH SYSS",5
59,SEMINOLE,8600520,"PRIN OF ENGR",28
59,SEMINOLE,8600530,"DIGTIAL ELECT",33
59,SEMINOLE,8600550,"INTROD ENGR DESIGN",91
59,SEMINOLE,8600590,"CIV ENGR & ARCH",56
59,SEMINOLE,8600620,"AERO ENGR",50
59,SEMINOLE,8600630,"BIOTECH ENGR",50
59,SEMINOLE,8600650,"ENGR DESIGN & DEV",9
59,SEMINOLE,8600810,"DRAFT/ILL DESIGN TE1",110
59,SEMINOLE,8600820,"DRAFT/ILL DESIGN TE2",56
59,SEMINOLE,8600830,"DRAFT/ILL DESIGN TE3",39
59,SEMINOLE,8601210,"TRANS TECH 1",76
59,SEMINOLE,8601220,"TRANS TECH 2",24
59,SEMINOLE,8601230,"TRANS TECH 3",16
59,SEMINOLE,8601900,"ADV TECH APPL",4
59,SEMINOLE,8708130,"MED INTERVENTIONS",29
59,SEMINOLE,8709010,"AUTO COLL RPR & REF1",50
59,SEMINOLE,8709020,"AUTO COLL RPR & REF2",17
59,SEMINOLE,8709030,"AUTO COLL RPR & REF3",10
59,SEMINOLE,8709040,"AUTO COLL RPR & REF4",9
59,SEMINOLE,8709050,"AUTO COLL RPR & REF5",4
59,SEMINOLE,8709060,"AUTO COLL RPR & REF6",1
59,SEMINOLE,8709410,"AUTO SERV TECH 1",120
59,SEMINOLE,8709420,"AUTO SERV TECH 2",122
59,SEMINOLE,8709430,"AUTO SERV TECH 3",51
59,SEMINOLE,8709440,"AUTO SERV TECH 4",30
59,SEMINOLE,8709450,"AUTO SERV TECH 5",27
59,SEMINOLE,8709460,"AUTO SERV TECH 6",21
59,SEMINOLE,8709470,"AUTO SERV TECH 7",2
59,SEMINOLE,8718020,"CMCL ART TECH 2",72
59,SEMINOLE,8722110,"CARP & CAB MAKING 1",332
59,SEMINOLE,8722120,"CARP & CAB MAKING 2",117
59,SEMINOLE,8722130,"CARP & CAB MAKING 3",25
59,SEMINOLE,8722140,"CARP 4",16
59,SEMINOLE,8730040,"ELECTRONIC 4",13
59,SEMINOLE,8771110,"INDUS COMM",27
59,SEMINOLE,8772010,"CMCL PHOTO TECH 1",105
59,SEMINOLE,8772020,"CMCL PHOTO TECH 2",10
59,SEMINOLE,8772030,"CMCL PHOTO TECH 3",2
59,SEMINOLE,8772040,"CMCL PHOTO TECH 4",1
59,SEMINOLE,8772100,"TV PRODUCTION",6
59,SEMINOLE,8772110,"TV PRODUCTION 1",684
59,SEMINOLE,8772120,"TV PRODUCTION 2",290
59,SEMINOLE,8772130,"TV PRODUCTION 3",136
59,SEMINOLE,8772140,"TV PRODUCTION 4",82
59,SEMINOLE,8772150,"TV PRODUCTION 5",32
59,SEMINOLE,8772160,"TV PRODUCTION 6",41
59,SEMINOLE,8772170,"TV PRODUCTION 7",19
59,SEMINOLE,8772180,"TV PRODUCTION 8",5
59,SEMINOLE,8772190,"TV PRODUCTION 9",1
59,SEMINOLE,8800100,"MKT ED DIR STUDY",8
59,SEMINOLE,8800510,"CULINARY ARTS 1",643
59,SEMINOLE,8800520,"CULINARY ARTS 2",271
59,SEMINOLE,8800530,"CULINARY ARTS 3",150
59,SEMINOLE,8800540,"CULINARY ARTS 4",85
59,SEMINOLE,8800610,"CUL & HOSP SPEC 1",4
59,SEMINOLE,8806010,"FASH ESSENTIALS",60
59,SEMINOLE,8806020,"FASHION APPL",12
59,SEMINOLE,8806030,"FASH MKT MGMT 3",6
59,SEMINOLE,8812000,"BUSINESS OWNERSHIP",16
59,SEMINOLE,8812110,"PRIN OF ENTREPRENEUR",89
59,SEMINOLE,8812120,"BUSINESS MGMT & LAW",35
59,SEMINOLE,8815120,"PERS FIN PLAN",31
59,SEMINOLE,8815130,"FINANCIAL INTERN",24
59,SEMINOLE,8815150,"FIN & BUSINESS TECH",68
59,SEMINOLE,8827110,"MKT ESSENTIALS",29
59,SEMINOLE,8827120,"MKT APPLICATIONS",21
59,SEMINOLE,8827130,"MKT MANAGEMENT",7
59,SEMINOLE,8827410,"SPORT REC ENT ESSEN",88
59,SEMINOLE,8827420,"SPORT REC ENT APPL",20
59,SEMINOLE,8827430,"SPRT REC ENT MKT MGM",17
59,SEMINOLE,8845140,"CPTR TECH TRA TOUR",16
59,SEMINOLE,8850110,"INTROD TO HOS & TOUR",51
59,SEMINOLE,8905120,"COSMETOLOGY NAILS 2",178
59,SEMINOLE,8905140,"COSMETOLOGY 4",22
59,SEMINOLE,8905150,"COSMETOLOGY 5",6
59,SEMINOLE,8909010,"TCHR ASSIST 1",810
59,SEMINOLE,8909020,"TCHR ASSIST 2",69
59,SEMINOLE,9001110,"FOUND OF WEB DESIGN",301
59,SEMINOLE,9001120,"USER INTERFACE DSN",71
59,SEMINOLE,9001130,"WEB SCRIPT FUND",29
59,SEMINOLE,9001140,"MEDIA INTEGRAT ESS",7
59,SEMINOLE,9001310,"IT FUNDAMENTALS",20
59,SEMINOLE,9001420,"TECH SUPPORT-CLIENT",43
59,SEMINOLE,9003450,"PROG ESSENTIALS",10
59,SEMINOLE,9005110,"DIG MEDIA FUNDAMENTA",52
59,SEMINOLE,9005120,"DIG MEDIA PROD SYS",15
59,SEMINOLE,9007210,"FOUND OF PROGRAMMING",85
59,SEMINOLE,9007220,"PROCEDURAL PROGRAM",10
59,SEMINOLE,9007230,"OBJ-ORIENT PROGRAM",1
59,SEMINOLE,9100110,"OR CAR&TEC OCCS & CP",17
59,SEMINOLE,9100210,"EX CAR&TECH OCCS",158
59,SEMINOLE,9410110,"FOUND OF ROBOTICS",98
59,SEMINOLE,9410120,"ROBOTIC DESIGN ESS",16
59,SEMINOLE,9504110,"AUTO MAINT/LT RPR 1",154
60,SUMTER,AMH2010,"AMERICAN HISTORY I  SURVEY TO",1
60,SUMTER,AML2010,"AMERICAN LITERATURE TO 1865",45
60,SUMTER,ARH2000,"ART AND CULTURE",1
60,SUMTER,BSCC011,"BIOLOGY II",36
60,SUMTER,BSCL010,"GENERAL BIOLOGY I LAB",7
60,SUMTER,BSC1005,"BIOLOGICAL SCIENCE",1
60,SUMTER,BSC1010,"GENERAL BIOLOGY I",7
60,SUMTER,CGS1100,"COMPUTER APPLICATIONS FOR BUSI",11
60,SUMTER,CHMC046,"HONORS CHEMISTRY FUNDAMENTALS",13
60,SUMTER,CHM1083,"CONSUMER CHEMISTRY",32
60,SUMTER,CRW2000,"CREATIVE WRITING",1
60,SUMTER,ENC1101,"COMPOSITION I",13
60,SUMTER,ENC1102,"ENGLISH COMPOSITION II",103
60,SUMTER,ENT1000,ENTREPRENEURSHIP,42
60,SUMTER,EUH1001,"WESTERN CIVILIZATION 1600-PRES",26
60,SUMTER,HUM2020,"ENCOUNTERING THE HUMANITIES",11
60,SUMTER,MAC1105,"COLLEGE ALGEBRA",11
60,SUMTER,MAC1140,"PRECALCULUS ALGEBRA",45
60,SUMTER,MAC2311,"CALCULUS I",13
60,SUMTER,MAT1033,"INTERMEDIATE ALGEBRA",16
60,SUMTER,MUH1018,"JAZZ APPRECIATION",18
60,SUMTER,PSY2012,"GENERAL PSYCHOLOGY",3
60,SUMTER,SPN1120,"HONORS ELEMENTARY SPANISH I",1
60,SUMTER,SPN1121,"ELEMENTARY SPANISH II",18
60,SUMTER,SYG2010,"SOCIAL PROBLEMS",1
60,SUMTER,101005,"M/J EXPLORING 2D ART",24
60,SUMTER,101010,"M/J 2-D STUDIO ART 1",56
60,SUMTER,101020,"M/J 2-D STUDIO ART 2",102
60,SUMTER,101050,"M/J 3-D STUDIO ART 2",39
60,SUMTER,101300,"2-D STUDIO ART 1",72
60,SUMTER,101330,"3-D STUDIO ART 1",59
60,SUMTER,102300,"CERAM/POT 1",31
60,SUMTER,104340,"DRAW 1",85
60,SUMTER,104350,"DRAW 2",4
60,SUMTER,104370,"PAINT 1",52
60,SUMTER,104380,"PAINT 2",5
60,SUMTER,109310,"PORT DEV: DRAW HON",5
60,SUMTER,109320,"PORT DEV: 2D DES HON",3
60,SUMTER,109350,"AP STUDIO/2-D",4
60,SUMTER,300000,"M/J DANCE 1",57
60,SUMTER,300010,"M/J DANCE 2",52
60,SUMTER,300020,"M/J DANCE 3",30
60,SUMTER,300030,"M/J DANCE 4",28
60,SUMTER,300310,"DANCE TECNQS 1",37
60,SUMTER,300320,"DANCE TECHNQS 2",16
60,SUMTER,300330,"DANCE TECHNQS 3 HON",23
60,SUMTER,300334,"DANCE TECHNQS 4 HON",8
60,SUMTER,300380,"DANCE CHOR PERF 1",4
60,SUMTER,400000,"M/J THEATRE 1",29
60,SUMTER,400010,"M/J THEATRE 2",24
60,SUMTER,400310,"THEATRE 1",24
60,SUMTER,400320,"THEATRE 2",3
60,SUMTER,400700,"MUSIC THEATRE 1",39
60,SUMTER,400710,"MUSIC THEATRE 2",3
60,SUMTER,500000,"M/J PERS CAR SCH 1",11
60,SUMTER,500010,"M/J PERS CAR SCH 2",13
60,SUMTER,500020,"M/J PERS CAR SCH 3",13
60,SUMTER,500500,"PERS,CAR,SCH DEV 1",14
60,SUMTER,500510,"PERS,CAR,SCH DEV 2",6
60,SUMTER,500520,"PERS,CAR,SCH DEV 3",5
60,SUMTER,500530,"PERS,CAR,SCH DEV 4",3
60,SUMTER,600000,"M/J EXPLOR WHEEL 1",202
60,SUMTER,708000,"M/J SPANISH BEG",16
60,SUMTER,708010,"M/J SPANISH INTERM",46
60,SUMTER,708340,"SPANISH 1",267
60,SUMTER,708350,"SPANISH 2",257
60,SUMTER,708360,"SPANISH 3 HON",39
60,SUMTER,708370,"SPANISH 4 HON",3
60,SUMTER,800000,"M/J HEALTH 1",40
60,SUMTER,800010,"M/J HEALTH 2",36
60,SUMTER,800020,"M/J HEALTH 3",35
60,SUMTER,800025,"M/J HEALTH 3 & CAR P",213
60,SUMTER,800030,"M/J HEALTH 4",119
60,SUMTER,800320,"FIRST AID SAFETY",79
60,SUMTER,1000010,"M/J INTENS READ (MC)",408
60,SUMTER,1000400,"INTENS LANG ARTS",19
60,SUMTER,1000410,"INTENS READ",486
60,SUMTER,1001010,"M/J LANG ARTS 1",424
60,SUMTER,1001020,"M/J LANG ARTS 1, ADV",217
60,SUMTER,1001040,"M/J LANG ARTS 2",400
60,SUMTER,1001050,"M/J LANG ARTS 2, ADV",256
60,SUMTER,1001070,"M/J LANG ARTS 3",393
60,SUMTER,1001080,"M/J LANG ARTS 3, ADV",199
60,SUMTER,1001310,"ENG 1",332
60,SUMTER,1001320,"ENG HON 1",186
60,SUMTER,1001340,"ENG 2",326
60,SUMTER,1001350,"ENG HON 2",110
60,SUMTER,1001370,"ENG 3",298
60,SUMTER,1001400,"ENG 4",2
60,SUMTER,1001405,"ENG 4: FL COLL PREP",260
60,SUMTER,1001420,"AP ENG COMPO",55
60,SUMTER,1006000,"M/J JOURN 1",36
60,SUMTER,1006300,"JOURN 1",69
60,SUMTER,1006320,"JOURN 3",5
60,SUMTER,1008010,"M/J READ 1",116
60,SUMTER,1008040,"M/J READ 2",1
60,SUMTER,1008070,"M/J READ 3",1
60,SUMTER,1008300,"READ 1",171
60,SUMTER,1008310,"READ 2",146
60,SUMTER,1008350,"READ COLL. SUCCESS",33
60,SUMTER,1200310,"ALG 1",302
60,SUMTER,1200320,"ALG 1 HON",258
60,SUMTER,1200330,"ALG 2",223
60,SUMTER,1200340,"ALG 2 HON",179
60,SUMTER,1200370,"ALG 1-A",78
60,SUMTER,1200380,"ALG 1-B",127
60,SUMTER,1200410,"MATH COLLEGE SUCCESS",21
60,SUMTER,1200700,"MATH COLL READINESS",207
60,SUMTER,1202310,"AP CALCULUS AB",26
60,SUMTER,1202340,"PRE-CALCULUS HON",81
60,SUMTER,1204000,"M/J INTENS MATH (MC)",34
60,SUMTER,1205010,"M/J MATH 1",372
60,SUMTER,1205020,"M/J MATH 1 ADV",268
60,SUMTER,1205040,"M/J MATH 2",425
60,SUMTER,1205050,"M/J MATH 2, ADV",146
60,SUMTER,1205070,"M/J PRE-ALG",358
60,SUMTER,1206310,GEO,273
60,SUMTER,1206320,"GEO HON",249
60,SUMTER,1207300,"LIB ARTS MATH 1",37
60,SUMTER,1207310,"LIB ARTS MATH 2",22
60,SUMTER,1210320,"AP STAT",46
60,SUMTER,1300330,"AP MUS THEORY",10
60,SUMTER,1302000,"M/J BAND 1",108
60,SUMTER,1302010,"M/J BAND 2",32
60,SUMTER,1302020,"M/J BAND 3",15
60,SUMTER,1302030,"M/J BAND 4",44
60,SUMTER,1302110,"M/J INSTRU ENS 1",19
60,SUMTER,1302300,"BAND 1",37
60,SUMTER,1302310,"BAND 2",22
60,SUMTER,1302320,"BAND 3",12
60,SUMTER,1302330,"BAND 4",14
60,SUMTER,1302340,"BAND 5 HON",6
60,SUMTER,1302460,"INSTRU ENS 1",5
60,SUMTER,1302470,"INSTRU ENS 2",3
60,SUMTER,1303000,"M/J CHORUS 1",40
60,SUMTER,1303010,"M/J CHORUS 2",22
60,SUMTER,1303020,"M/J CHORUS 3",9
60,SUMTER,1303300,"CHORUS 1",75
60,SUMTER,1303310,"CHORUS 2",51
60,SUMTER,1303320,"CHORUS 3",25
60,SUMTER,1303330,"CHORUS 4",18
60,SUMTER,1303340,"CHORUS 5 HON",9
60,SUMTER,1305300,"EURHY 1",5
60,SUMTER,1501300,"PERS FIT",77
60,SUMTER,1501310,"FIT LIFST DESIGN",168
60,SUMTER,1501340,"WEIGHT TRAIN 1",80
60,SUMTER,1501350,"WEIGHT TRAIN 2",18
60,SUMTER,1501360,"WEIGHT TRAIN 3",35
60,SUMTER,1501390,"COMPRE FIT",22
60,SUMTER,1501410,"POWER WEIGHT TRAIN 1",18
60,SUMTER,1502410,"INDIV/DUAL SPRTS 1",64
60,SUMTER,1502420,"INDIV/DUAL SPRTS 2",28
60,SUMTER,1502430,"INDIV/DUAL SPRTS 3",3
60,SUMTER,1502470,REC,16
60,SUMTER,1502480,"OUTDOOR ED",24
60,SUMTER,1503300,"TRACK & FIELD",16
60,SUMTER,1503350,"TEAM SPRTS 1",2
60,SUMTER,1503360,"TEAM SPRTS 2",100
60,SUMTER,1508000,"M/J FITNESS GRADE 6",94
60,SUMTER,1508200,"M/J TEAM SPORTS GRD7",281
60,SUMTER,1508500,"M/J IND/DUAL SPT GD8",122
60,SUMTER,1508600,"M/J COMPRE GRDE 6/7",391
60,SUMTER,1508700,"M/J COMPRE GDE 7/8",381
60,SUMTER,1700060,"M/J CAREER RES & DEC",146
60,SUMTER,1700110,"M/J AVID 6TH",51
60,SUMTER,1700120,"M/J AVID 7TH",65
60,SUMTER,1700130,"M/J AVID 8TH",62
60,SUMTER,1700300,"RESEARCH 1",23
60,SUMTER,1700310,"RESEARCH 2",8
60,SUMTER,1700370,"CRIT THINK ST SKLS",49
60,SUMTER,1700390,"AVID 1",52
60,SUMTER,1700400,"AVID 2",60
60,SUMTER,1700410,"AVID 3",42
60,SUMTER,1801300,"AR LEAD ED/TRAIN 1",4
60,SUMTER,1801310,"AR LEAD ED/TRAIN 2",1
60,SUMTER,1801320,"AR LEAD ED/TRAIN 3",2
60,SUMTER,1802300,"NAVAL SCI 1",22
60,SUMTER,1802310,"NAVAL SCI 2",8
60,SUMTER,1802320,"NAVAL SCI 3",9
60,SUMTER,1802330,"NAVAL SCI 4",2
60,SUMTER,1900300,"DRIVER ED CLASS",10
60,SUMTER,2000010,"M/J LIF SCI",437
60,SUMTER,2000020,"M/J LIF SCI ADV",216
60,SUMTER,2000310,"BIO 1",302
60,SUMTER,2000320,"BIO 1 HON",177
60,SUMTER,2000350,"ANAT PHYSIO",44
60,SUMTER,2000360,"ANAT PHYSIO HON",44
60,SUMTER,2001010,"M/J ERTH/SPA SCI",467
60,SUMTER,2001020,"M/J ERTH/SPA SCI ADV",172
60,SUMTER,2001310,"ERTH/SPA SCI",241
60,SUMTER,2001320,"ERTH/SPA SCI HON",54
60,SUMTER,2001340,"ENV SCI",15
60,SUMTER,2001380,"AP ENV SCI",29
60,SUMTER,2002040,"M/J COMPRE SCI 1",1
60,SUMTER,2002070,"M/J COMPRE SCI 2",2
60,SUMTER,2002080,"M/J COMPRE SCI 2 ADV",3
60,SUMTER,2002100,"M/J COMPRE SCI 3",6
60,SUMTER,2003010,"M/J PHY SCI",392
60,SUMTER,2003020,"M/J PHY SCI ADV",40
60,SUMTER,2003310,"PHY SCI",90
60,SUMTER,2003320,"PHY SCI HON",221
60,SUMTER,2003340,"CHEM 1",255
60,SUMTER,2003350,"CHEM 1 HON",151
60,SUMTER,2003380,"PHYS 1",22
60,SUMTER,2003421,"AP PHYSICS 1",25
60,SUMTER,2100010,"M/J US HIST",128
60,SUMTER,2100015,"M/J US HIST&CAR PLAN",350
60,SUMTER,2100020,"M/J US HIST ADV",86
60,SUMTER,2100025,"M/J US HIS ADV & C/P",22
60,SUMTER,2100310,"US HIST",285
60,SUMTER,2100330,"AP U.S. HIST",105
60,SUMTER,2102310,ECONOMICS,7
60,SUMTER,2102335,"ECON FIN LIT",136
60,SUMTER,2102370,"AP MACROECON",22
60,SUMTER,2103400,"AP HUMAN GEOG",27
60,SUMTER,2106010,"M/J CIVICS",554
60,SUMTER,2106020,"M/J CIVICS ADV",115
60,SUMTER,2106310,"US GOVT",145
60,SUMTER,2106320,"US GOVT HON",1
60,SUMTER,2106330,CIVICS,15
60,SUMTER,2106420,"AP US GOVT/POL",103
60,SUMTER,2107350,"AP PSYCH",47
60,SUMTER,2108300,SOCIOLOGY,18
60,SUMTER,2109010,"M/J WORLD HIST",504
60,SUMTER,2109020,"M/J WORLD HIST ADV",138
60,SUMTER,2109310,"WORLD HIST",291
60,SUMTER,2109320,"WORLD HIST HON",1
60,SUMTER,2109420,"AP WORLD HIST",173
60,SUMTER,2400300,"LEAD SKLS DEV",5
60,SUMTER,3026010,HOPE,237
60,SUMTER,5001010,"ART - GRADE K",233
60,SUMTER,5001020,"ART - GRADE 1",249
60,SUMTER,5001030,"ART - GRADE 2",260
60,SUMTER,5001040,"ART - INTERM 1",227
60,SUMTER,5001050,"ART - INTERM 2",262
60,SUMTER,5001060,"ART - INTERM 3",235
60,SUMTER,5002000,"INTROD TO CPTRS",2470
60,SUMTER,5007020,"SPANISH E",1465
60,SUMTER,5010041,"LANG ARTS GRADE K",709
60,SUMTER,5010042,"LANG ARTS GRADE 1",693
60,SUMTER,5010043,"LANG ARTS GRADE 2",708
60,SUMTER,5010044,"LANG ARTS GRADE 3",657
60,SUMTER,5010045,"LANG ARTS GRADE 4",686
60,SUMTER,5010046,"LANG ARTS GRADE 5",658
60,SUMTER,5012020,"MATH GRADE K",709
60,SUMTER,5012030,"MATH GRADE ONE",693
60,SUMTER,5012040,"MATH GRADE TWO",708
60,SUMTER,5012050,"MATH GRADE THREE",657
60,SUMTER,5012060,"MATH GRADE FOUR",686
60,SUMTER,5012070,"MATH GRADE FIVE",658
60,SUMTER,5013010,"ELEM CHORUS",235
60,SUMTER,5013060,"MUSIC - GRADE K",707
60,SUMTER,5013070,"MUSIC - GRADE 1",691
60,SUMTER,5013080,"MUSIC - GRADE 2",710
60,SUMTER,5013090,"MUSIC-INTERM 1",658
60,SUMTER,5013100,"MUSIC-INTERM 2",687
60,SUMTER,5013110,"MUSIC-INTERM 3",422
60,SUMTER,5015020,"PHYSICAL EDUCATION K",714
60,SUMTER,5015030,"PHYSICAL EDUCATION 1",691
60,SUMTER,5015040,"PHYSICAL EDUCATION 2",707
60,SUMTER,5015050,"PHYSICAL EDUCATION 3",665
60,SUMTER,5015060,"PHYSICAL EDUCATION 4",691
60,SUMTER,5015070,"PHYSICAL EDUCATION 5",663
60,SUMTER,5020010,"SCIENCE GRADE K",233
60,SUMTER,5020020,"SCIENCE GRADE ONE",250
60,SUMTER,5020030,"SCIENCE GRADE TWO",260
60,SUMTER,5020040,"SCIENCE GRADE THREE",641
60,SUMTER,5020050,"SCIENCE GRADE FOUR",686
60,SUMTER,5020060,"SCIENCE GRADE FIVE",658
60,SUMTER,5021020,"SOC STUDIES K",233
60,SUMTER,5021030,"SOC STUDIES 1",250
60,SUMTER,5021040,"SOC STUDIES 2",260
60,SUMTER,5021050,"SOC STUDIES 3",656
60,SUMTER,5021060,"SOC STUDIES 4",686
60,SUMTER,5021070,"SOC STUDIES 5",659
60,SUMTER,7650130,"PK DISABS: 3-5",35
60,SUMTER,7710011,"ACCESS LANG ART - K",3
60,SUMTER,7710012,"ACCESS LANG ART - 1",3
60,SUMTER,7710013,"ACCESS LANG ART - 2",4
60,SUMTER,7710014,"ACCESS LANG ART - 3",10
60,SUMTER,7710015,"ACCESS LANG ART - 4",7
60,SUMTER,7710016,"ACCESS LANG ART - 5",6
60,SUMTER,7712015,"ACCESS MATH GRADE K",3
60,SUMTER,7712020,"ACCESS MATH GRADE 1",3
60,SUMTER,7712030,"ACCESS MATH GRADE 2",4
60,SUMTER,7712040,"ACCESS MATH GRADE 3",10
60,SUMTER,7712050,"ACCESS MATH GRADE 4",7
60,SUMTER,7712060,"ACCESS MATH GRADE 5",5
60,SUMTER,7715010,"PE: K-5",9
60,SUMTER,7720040,"ACCESS SCI GRADE 3",10
60,SUMTER,7720050,"ACCESS SCI GRADE 4",7
60,SUMTER,7720060,"ACCESS SCI GRADE 5",5
60,SUMTER,7721014,"ACCESS SOC ST - 3",10
60,SUMTER,7721015,"ACCESS SOC ST - 4",7
60,SUMTER,7721016,"ACCESS SOC ST - 5",5
60,SUMTER,7755020,"H/H ACAD U SKLS:PK-5",1
60,SUMTER,7755040,"ADV ACAD: K-5 GIFTED",112
60,SUMTER,7763010,"U SKLS: PK-5",1
60,SUMTER,7763030,"SPEECH THRPY: PK-5",341
60,SUMTER,7763040,"LANG THRPY: PK-5",236
60,SUMTER,7763050,"OCCU THRPY: PK-5",63
