"Students Absent 21 or More Days by School
2012-13, Final Survey 5 - Revised 4/24/17",,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).",,,,,,
"Dist #","District Name","Schl #","School Name",Enrollments,"Absent 21 Days or Over","% Absent 21 or More Days"
51,PASCO,342,"BAYONET POINT MIDDLE SCHOOL",889,141,"0,15860517435"
51,PASCO,351,"FOX HOLLOW ELEMENTARY SCHOOL",687,73,"0,10625909752"
51,PASCO,361,"QUAIL HOLLOW ELEMENTARY SCHOOL",438,30,"0,06849315068"
51,PASCO,401,"CENTENNIAL ELEMENTARY SCHOOL",667,78,"0,11694152923"
51,PASCO,411,"SEVEN SPRINGS ELEMENTARY SCHOOL",605,56,"0,09256198347"
51,PASCO,421,"DEER PARK ELEMENTARY SCHOOL",650,59,"0,09076923076"
51,PASCO,451,"DR. MARY GIELLA ELEMENTARY SCHOOL",730,80,"0,10958904109"
51,PASCO,461,"THOMAS E. WEIGHTMAN MIDDLE SCHOOL",1317,92,"0,06985573272"
51,PASCO,471,"RIVER RIDGE HIGH SCHOOL",1619,162,"0,10006176652"
51,PASCO,472,"RIVER RIDGE MIDDLE SCHOOL",1138,132,"0,11599297012"
51,PASCO,501,"NORTHWEST ELEMENTARY SCHOOL",791,107,"0,13527180783"
51,PASCO,521,"HUDSON HIGH SCHOOL",1276,268,"0,21003134796"
51,PASCO,601,"SHADY HILLS ELEMENTARY SCHOOL",526,63,"0,11977186311"
51,PASCO,701,"CYPRESS ELEMENTARY SCHOOL",877,77,"0,08779931584"
51,PASCO,801,"LAND O' LAKES HIGH SCHOOL",1736,225,"0,12960829493"
51,PASCO,901,"ANCLOTE ELEMENTARY SCHOOL",669,57,"0,08520179372"
51,PASCO,902,"PINE VIEW ELEMENTARY SCHOOL",817,60,"0,07343941248"
51,PASCO,911,"GULFSIDE ELEMENTARY SCHOOL",630,45,"0,07142857142"
51,PASCO,921,"PINE VIEW MIDDLE SCHOOL",970,51,"0,05257731958"
51,PASCO,931,"RIDGEWOOD HIGH SCHOOL",1258,340,"0,27027027027"
51,PASCO,932,"CALUSA ELEMENTARY SCHOOL",671,45,"0,06706408345"
51,PASCO,941,"MOON LAKE ELEMENTARY SCHOOL",851,82,"0,09635722679"
51,PASCO,951,"HUDSON MIDDLE SCHOOL",948,169,"0,17827004219"
51,PASCO,961,"LAKE MYRTLE ELEMENTARY SCHOOL",753,35,"0,04648074369"
51,PASCO,991,"MARCHMAN TECHNICAL EDUCATION CENTER",201,71,"0,35323383084"
51,PASCO,2061,"SAND PINE ELEMENTARY SCHOOL",675,31,"0,04592592592"
51,PASCO,2071,"WESLEY CHAPEL ELEMENTARY SCHOOL",675,41,"0,06074074074"
51,PASCO,2081,"LONGLEAF ELEMENTARY SCHOOL",682,40,"0,05865102639"
51,PASCO,2091,"SEVEN OAKS ELEMENTARY SCHOOL",1053,40,"0,03798670465"
51,PASCO,2101,"BAYCARE BEHAVIORAL HEALTH",104,0,0
51,PASCO,2102,"AMI KIDS PASCO",70,18,"0,25714285714"
51,PASCO,4081,"CENTRAL PASCO GIRLS ACADEMY",50,0,0
51,PASCO,4301,"DAYSPRING ACADEMY",560,37,"0,06607142857"
51,PASCO,4302,"ACADEMY AT THE FARM",403,25,"0,06203473945"
51,PASCO,4307,"COUNTRYSIDE MONTESSORI ACADEMY",250,7,"0,028"
51,PASCO,4321,"ATHENIAN ACADEMY OF PASCO COUNTY",465,42,"0,09032258064"
51,PASCO,4323,"IMAGINE SCHOOL AT LAND O' LAKES",686,31,"0,04518950437"
51,PASCO,5242,"PACE CENTER FOR GIRLS",84,0,0
51,PASCO,5881,"SHERIFF'S DETENTION CENTER",26,15,"0,57692307692"
51,PASCO,7001,"PASCO VIRTUAL INSTRUCTION PROGRAM",57,0,0
51,PASCO,7004,"PASCO ESCHOOL-VIRTUAL FRANCHISE",247,0,0
51,PASCO,7023,"PASCO VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED)",77,0,0
51,PASCO,7071,"JAMES IRVIN EDUCATION CENTER",189,87,"0,46031746031"
51,PASCO,7081,"JUVENILE DETENTION CENTER",326,0,0
52,PINELLAS,51,"ANONA ELEMENTARY SCHOOL",462,29,"0,06277056277"
52,PINELLAS,111,"AZALEA ELEMENTARY SCHOOL",760,38,"0,05"
52,PINELLAS,121,"AZALEA MIDDLE SCHOOL",1146,236,"0,20593368237"
52,PINELLAS,131,"BARDMOOR ELEMENTARY SCHOOL",654,51,"0,07798165137"
52,PINELLAS,141,"LARGO MIDDLE SCHOOL",1009,196,"0,19425173439"
52,PINELLAS,151,"BAUDER ELEMENTARY SCHOOL",855,34,"0,03976608187"
52,PINELLAS,161,"BAY POINT ELEMENTARY SCHOOL",678,13,"0,01917404129"
52,PINELLAS,171,"BAY POINT MIDDLE SCHOOL",1180,202,"0,17118644067"
52,PINELLAS,231,"BAY VISTA FUNDAMENTAL ELEMENTARY SCHOOL",668,8,"0,0119760479"
52,PINELLAS,251,"BAYSIDE HIGH SCHOOL",590,362,"0,61355932203"
52,PINELLAS,271,"BEAR CREEK ELEMENTARY SCHOOL",472,31,"0,0656779661"
52,PINELLAS,321,"BELCHER ELEMENTARY SCHOOL",771,38,"0,04928664072"
52,PINELLAS,371,"BELLEAIR ELEMENTARY SCHOOL",842,64,"0,07600950118"
52,PINELLAS,391,"BLANTON ELEMENTARY SCHOOL",669,60,"0,08968609865"
52,PINELLAS,431,"BOCA CIEGA HIGH SCHOOL",1682,344,"0,20451843043"
52,PINELLAS,441,"BROOKER CREEK ELEMENTARY SCHOOL",580,20,"0,03448275862"
52,PINELLAS,481,"CAMPBELL PARK ELEMENTARY SCHOOL",841,67,"0,07966706302"
52,PINELLAS,521,"ESE COUNTYWIDE",207,0,0
52,PINELLAS,531,"JOSEPH L. CARWISE MIDDLE SCHOOL",1340,103,"0,07686567164"
52,PINELLAS,681,"PAUL B. STEPHENS ESE CENTER",227,59,"0,25991189427"
52,PINELLAS,711,"CLEARWATER HIGH SCHOOL",2144,537,"0,25046641791"
52,PINELLAS,731,"CLEARWATER FUNDAMENTAL MIDDLE SCHOOL",869,22,"0,02531645569"
52,PINELLAS,751,"COUNTRYSIDE HIGH SCHOOL",2450,447,"0,18244897959"
52,PINELLAS,811,"CROSS BAYOU ELEMENTARY SCHOOL",631,49,"0,07765451664"
52,PINELLAS,851,"CURLEW CREEK ELEMENTARY SCHOOL",754,45,"0,05968169761"
52,PINELLAS,981,"HAMILTON DISSTON SCHOOL",161,64,"0,39751552795"
52,PINELLAS,991,"LEILA DAVIS ELEMENTARY SCHOOL",844,56,"0,0663507109"
52,PINELLAS,1031,"DIXIE M. HOLLINS HIGH SCHOOL",1985,666,"0,33551637279"
52,PINELLAS,1071,"DUNEDIN ELEMENTARY SCHOOL",832,47,"0,05649038461"
52,PINELLAS,1081,"DUNEDIN HIGH SCHOOL",1582,341,"0,21554993678"
52,PINELLAS,1091,"DUNEDIN HIGHLAND MIDDLE SCHOOL",1351,169,"0,12509252405"
52,PINELLAS,1131,"EISENHOWER ELEMENTARY SCHOOL",834,61,"0,07314148681"
52,PINELLAS,1211,"FAIRMOUNT PARK ELEMENTARY SCHOOL",799,97,"0,12140175219"
52,PINELLAS,1261,"JOHN M. SEXTON ELEMENTARY SCHOOL",799,51,"0,06382978723"
52,PINELLAS,1281,"FITZGERALD MIDDLE SCHOOL",1571,206,"0,13112667091"
52,PINELLAS,1331,"FOREST LAKES ELEMENTARY SCHOOL",691,21,"0,03039073806"
52,PINELLAS,1341,"FRONTIER ELEMENTARY SCHOOL",807,59,"0,073110285"
52,PINELLAS,1361,"FUGUITT ELEMENTARY SCHOOL",717,68,"0,09483960948"
52,PINELLAS,1421,"LYNCH ELEMENTARY SCHOOL",790,66,"0,08354430379"
52,PINELLAS,1471,"PERKINS ELEMENTARY SCHOOL",601,14,"0,02329450915"
52,PINELLAS,1481,"GARRISON-JONES ELEMENTARY SCHOOL",792,43,"0,05429292929"
52,PINELLAS,1531,"GIBBS HIGH SCHOOL",1567,376,"0,23994894703"
52,PINELLAS,1691,"GULFPORT MONTESSOURI ELEMENTARY SCHOOL",737,55,"0,07462686567"
52,PINELLAS,1781,"HIGHLAND LAKES ELEMENTARY SCHOOL",611,24,"0,03927986906"
52,PINELLAS,1801,"CALVIN A. HUNSINGER SCHOOL",175,70,"0,4"
52,PINELLAS,1811,"HIGH POINT ELEMENTARY SCHOOL",844,60,"0,07109004739"
52,PINELLAS,1821,"DOUGLAS L. JAMERSON JR. ELEMENTARY",588,18,"0,03061224489"
52,PINELLAS,1961,"LAKEVIEW FUNDAMENTAL ELEMENTARY",361,12,"0,03324099722"
52,PINELLAS,2021,"LAKEWOOD ELEMENTARY SCHOOL",820,67,"0,08170731707"
52,PINELLAS,2031,"LAKEWOOD HIGH SCHOOL",1474,268,"0,18181818181"
52,PINELLAS,2081,"LARGO HIGH SCHOOL",1883,415,"0,2203929899"
52,PINELLAS,2141,"LEALMAN AVENUE ELEMENTARY SCHOOL",604,55,"0,09105960264"
52,PINELLAS,2151,"LEALMAN INTERMEDIATE",412,99,"0,24029126213"
52,PINELLAS,2261,"MADEIRA BEACH FUNDAMENTAL K-8",1439,70,"0,04864489228"
52,PINELLAS,2281,"MAXIMO ELEMENTARY SCHOOL",758,47,"0,06200527704"
52,PINELLAS,2301,"MCMULLEN-BOOTH ELEMENTARY SCHOOL",844,42,"0,04976303317"
52,PINELLAS,2321,"MEADOWLAWN MIDDLE SCHOOL",1377,259,"0,18809005083"
52,PINELLAS,2371,"MELROSE ELEMENTARY SCHOOL",507,41,"0,08086785009"
52,PINELLAS,2431,"MILDRED HELMS ELEMENTARY SCHOOL",751,55,"0,07323568575"
52,PINELLAS,2441,"CHI CHI RODRIQUEZ ACADEMY",87,11,"0,1264367816"
52,PINELLAS,2531,"MOUNT VERNON ELEMENTARY SCHOOL",627,32,"0,05103668261"
52,PINELLAS,2581,"NINA HARRIS ESE CENTER",276,81,"0,29347826086"
52,PINELLAS,2641,"NORTHEAST HIGH SCHOOL",2069,476,"0,23006283228"
52,PINELLAS,2691,"NORTH SHORE ELEMENTARY SCHOOL",473,26,"0,05496828752"
52,PINELLAS,2791,"NORTHWEST ELEMENTARY SCHOOL",719,65,"0,09040333796"
52,PINELLAS,2821,"PINELLAS SECONDARY SCHOOL",382,123,"0,32198952879"
52,PINELLAS,2861,"OAK GROVE MIDDLE SCHOOL",1331,133,"0,09992486851"
52,PINELLAS,2921,"OAKHURST ELEMENTARY SCHOOL",777,26,"0,03346203346"
52,PINELLAS,2961,"OLDSMAR ELEMENTARY SCHOOL",636,32,"0,0503144654"
52,PINELLAS,3021,"ORANGE GROVE ELEMENTARY SCHOOL",440,13,"0,02954545454"
52,PINELLAS,3031,"OSCEOLA FUNDAMENTAL HIGH",1804,179,"0,09922394678"
52,PINELLAS,3041,"OSCEOLA MIDDLE SCHOOL",1383,185,"0,13376717281"
52,PINELLAS,3071,"OZONA ELEMENTARY SCHOOL",798,26,"0,03258145363"
52,PINELLAS,3131,"CURTIS FUNDAMENTAL ELEMENTARY",547,3,"0,00548446069"
52,PINELLAS,3191,"PALM HARBOR MIDDLE SCHOOL",1598,173,"0,1082603254"
52,PINELLAS,3231,"RICHARD L. SANDERS SCHOOL",229,78,"0,34061135371"
52,PINELLAS,3281,"PASADENA FUNDAMENTAL ELEMENTARY SCHOOL",474,6,"0,01265822784"
52,PINELLAS,3341,"CLEARWATER INTERMEDIATE",328,46,"0,14024390243"
52,PINELLAS,3361,"PINELLAS CENTRAL ELEMENTARY SCHOOL",797,79,"0,09912170639"
52,PINELLAS,3391,"PINELLAS PARK ELEMENTARY SCHOOL",668,65,"0,09730538922"
52,PINELLAS,3411,"PINELLAS PARK MIDDLE SCHOOL",1123,160,"0,14247551202"
52,PINELLAS,3421,"PINELLAS PARK HIGH SCHOOL",2383,471,"0,19765002098"
52,PINELLAS,3431,"PLUMB ELEMENTARY SCHOOL",900,29,"0,03222222222"
52,PINELLAS,3461,"PONCE DE LEON ELEMENTARY SCHOOL",702,48,"0,06837606837"
52,PINELLAS,3511,"RIDGECREST ELEMENTARY SCHOOL",888,77,"0,08671171171"
52,PINELLAS,3731,"SAFETY HARBOR ELEMENTARY SCHOOL",778,40,"0,05141388174"
52,PINELLAS,3741,"SAFETY HARBOR MIDDLE SCHOOL",1514,138,"0,09114927344"
52,PINELLAS,3751,"SAWGRASS LAKE ELEMENTARY SCHOOL",825,67,"0,08121212121"
52,PINELLAS,3761,"JAMES B. SANDERLIN PK-8",600,25,"0,04166666666"
52,PINELLAS,3781,"ST. PETERSBURG HIGH SCHOOL",2505,510,"0,20359281437"
52,PINELLAS,3851,"SAN JOSE ELEMENTARY SCHOOL",587,54,"0,09199318568"
52,PINELLAS,3871,"SANDY LANE ELEMENTARY SCHOOL",688,68,"0,0988372093"
52,PINELLAS,3911,"SEMINOLE ELEMENTARY SCHOOL",717,35,"0,04881450488"
52,PINELLAS,3921,"SEMINOLE HIGH SCHOOL",2355,477,"0,2025477707"
52,PINELLAS,3931,"SEMINOLE MIDDLE SCHOOL",1420,141,"0,09929577464"
52,PINELLAS,3961,"SEVENTY-FOURTH ST. ELEMENTARY",660,85,"0,12878787878"
52,PINELLAS,4021,"SHORE ACRES ELEMENTARY SCHOOL",768,49,"0,06380208333"
52,PINELLAS,4061,"JOHN HOPKINS MIDDLE SCHOOL",1123,169,"0,15048975957"
52,PINELLAS,4121,"SKYCREST ELEMENTARY SCHOOL",810,30,"0,03703703703"
52,PINELLAS,4171,"SKYVIEW ELEMENTARY SCHOOL",764,53,"0,06937172774"
52,PINELLAS,4331,"STARKEY ELEMENTARY SCHOOL",706,27,"0,03824362606"
52,PINELLAS,4351,"MARJORIE KINNAN RAWLINGS ELEM",797,65,"0,08155583437"
52,PINELLAS,4381,"SUNSET HILLS ELEMENTARY SCHOOL",645,46,"0,07131782945"
52,PINELLAS,4491,"TARPON SPRINGS ELEMENTARY SCHOOL",696,70,"0,10057471264"
52,PINELLAS,4521,"TARPON SPRINGS HIGH SCHOOL",1649,315,"0,19102486355"
52,PINELLAS,4581,"TARPON SPRINGS MIDDLE SCHOOL",1227,124,"0,1010594947"
52,PINELLAS,4591,"NEW HEIGHTS ELEMENTARY SCHOOL",913,79,"0,0865279299"
52,PINELLAS,4611,"TYRONE MIDDLE SCHOOL",1046,135,"0,12906309751"
52,PINELLAS,4631,"THURGOOD MARSHALL FUNDAMENTAL",956,27,"0,02824267782"
52,PINELLAS,4661,"TARPON SPRINGS FUNDAMENTAL ELE",278,12,"0,04316546762"
52,PINELLAS,4681,"PALM HARBOR UNIVERSITY HIGH",2592,250,"0,09645061728"
52,PINELLAS,4701,"WALSINGHAM ELEMENTARY SCHOOL",638,61,"0,09561128526"
52,PINELLAS,4771,"WESTGATE ELEMENTARY SCHOOL",693,45,"0,06493506493"
52,PINELLAS,4931,"WOODLAWN ELEMENTARY SCHOOL",613,62,"0,10114192495"
52,PINELLAS,6181,"EAST LAKE HIGH SCHOOL",2340,368,"0,15726495726"
52,PINELLAS,6251,"SOUTHERN OAK ELEMENTARY SCHOOL",823,54,"0,06561360874"
52,PINELLAS,6261,"CYPRESS WOODS ELEMENTARY SCHOOL",794,26,"0,03274559193"
52,PINELLAS,6271,"SUTHERLAND ELEMENTARY SCHOOL",612,38,"0,06209150326"
52,PINELLAS,6281,"LAKE ST. GEORGE ELEMENTARY SCHOOL",648,48,"0,07407407407"
52,PINELLAS,7001,"PINELLAS VIRTUAL INSTRUCTION PROGRAM",75,0,0
52,PINELLAS,7021,"EXTENDED TRANSITION, NORTH COUNTY",61,17,"0,27868852459"
52,PINELLAS,7023,"PINELLAS VIRTUAL K-12",247,84,"0,34008097165"
52,PINELLAS,7041,"EXTENDED TRANSITION, SOUTH COUNTY",135,43,"0,31851851851"
52,PINELLAS,7051,"PINELLAS TELESCHOOL",101,18,"0,17821782178"
52,PINELLAS,7071,"DROPOUT PREVENTION SCHOOL",545,31,"0,05688073394"
52,PINELLAS,7073,"EYES-E-NINI-HASSEE CAMP",35,0,0
52,PINELLAS,7081,HOSPITAL/HOMEBOUND,329,11,"0,03343465045"
52,PINELLAS,7131,"ACADEMIE DA VINCI CHARTER SCHOOL",251,8,"0,03187250996"
52,PINELLAS,7151,"ATHENIAN ACADEMY",294,18,"0,06122448979"
52,PINELLAS,7171,"PINELLAS PREPARATORY ACADEMY",455,0,0
52,PINELLAS,7181,"PLATO ACADEMY CHARTER SCHOOL",375,10,"0,02666666666"
52,PINELLAS,7191,"ST. PETERSBURG COLLEGIATE HIGH SCHOOL",224,1,"0,00446428571"
52,PINELLAS,7201,"ALFRED ADLER ELEMENTARY SCHOOL",96,0,0
52,PINELLAS,7211,"IMAGINE CHARTER SCHOOL",257,26,"0,10116731517"
52,PINELLAS,7221,"IMAGINE MIDDLE SCHOOL",123,7,"0,0569105691"
52,PINELLAS,7241,"GULF COAST ACADEMY",618,395,"0,63915857605"
52,PINELLAS,7261,"MAVERICKS IN EDUCATION SOUTH",434,3,"0,00691244239"
52,PINELLAS,7271,"PINELLAS PRIMARY ACADEMY",333,0,0
52,PINELLAS,7281,"PLATO ACADEMY NORTH K-8 CHARTER SCHOOL",333,4,"0,01201201201"
52,PINELLAS,7291,"PINELLAS ACADEMY OF MATH AND SCIENCE",493,34,"0,06896551724"
52,PINELLAS,7301,"WINDSOR CHARTER SCHOOL",217,9,"0,04147465437"
52,PINELLAS,7321,"BEN GAMLA CHARTER SCHOOL",63,2,"0,03174603174"
52,PINELLAS,7371,"NEWPOINT CHARTER SCHOOL",102,20,"0,19607843137"
52,PINELLAS,7381,"PLATO ACEDEMY SOUTH K-8 CHARTER SCHOOL",332,2,"0,00602409638"
52,PINELLAS,7481,"PLATO SEMINOLE",296,7,"0,02364864864"
52,PINELLAS,7491,"PINELLAS MYCROSCHOOL OF INTEGRATED ACADEMICS AND TECHNOLOGIES (MYCROSCHOOL PINELLAS)",343,209,"0,60932944606"
52,PINELLAS,7581,"PLATO ACADEMY CHARTER SCHOOL TARPON SPRINGS",208,4,"0,01923076923"
52,PINELLAS,7731,"NEW START HIGH SCHOOL",624,438,"0,70192307692"
52,PINELLAS,8011,"DANIEL ACADEMY",45,20,"0,44444444444"
52,PINELLAS,8012,"BRITT HALFWAY HOUSE",55,0,0
52,PINELLAS,8014,"EWES-ECKERD LEADERSHIP PROGRAM",63,6,"0,09523809523"
52,PINELLAS,8015,"EWES-ECKERD YOUTH CHALLENGE",135,0,0
52,PINELLAS,8028,"PACE CENTER FOR GIRLS",84,35,"0,41666666666"
52,PINELLAS,8031,"PINELLAS JUVENILE DET CENTER",881,0,0
52,PINELLAS,8033,"AMI KIDS PINELLAS",77,36,"0,46753246753"
52,PINELLAS,8050,"GULF/LAKE ACADEMY",167,5,"0,02994011976"
52,PINELLAS,8060,"PINELLAS COUNTY JAIL",74,0,0
53,POLK,31,"LAKELAND SENIOR HIGH SCHOOL",2201,89,"0,04043616537"
53,POLK,43,"LAWTON CHILES MIDDLE ACADEMY",657,6,"0,00913242009"
53,POLK,51,"SOUTHWEST MIDDLE SCHOOL",1077,78,"0,07242339832"
53,POLK,61,"CARLTON PALMORE ELEMENTARY SCHOOL",686,50,"0,07288629737"
53,POLK,81,"CLEVELAND COURT ELEMENTARY SCHOOL",453,37,"0,08167770419"
53,POLK,91,"COMBEE ELEMENTARY SCHOOL",966,103,"0,10662525879"
53,POLK,92,"DORIS A. SANDERS LEARNING CENTER",108,39,"0,36111111111"
53,POLK,101,"CRYSTAL LAKE ELEMENTARY SCHOOL",711,72,"0,10126582278"
53,POLK,131,"DIXIELAND ELEMENTARY SCHOOL",589,26,"0,0441426146"
53,POLK,151,"PHILIP O'BRIEN ELEMENTARY SCHOOL",734,70,"0,09536784741"
53,POLK,181,"MEDULLA ELEMENTARY SCHOOL",744,64,"0,08602150537"
53,POLK,191,"R. BRUCE WAGNER ELEMENTARY SCHOOL",981,53,"0,05402650356"
53,POLK,201,"NORTH LAKELAND ELEMENTARY SCHOOL OF CHOICE",877,65,"0,07411630558"
53,POLK,231,"SOUTHWEST ELEMENTARY SCHOOL",534,51,"0,09550561797"
53,POLK,251,"LINCOLN AVENUE ACADEMY",577,7,"0,01213171577"
53,POLK,261,"ROCHELLE SCHOOL OF THE ARTS",836,23,"0,02751196172"
53,POLK,311,"DANIEL JENKINS ACADEMY OF TECHNOLOGY MIDDLE SCHOOL",512,21,"0,041015625"
53,POLK,321,"SHELLEY S. BOONE MIDDLE SCHOOL",960,101,"0,10520833333"
53,POLK,331,"ALTA VISTA ELEMENTARY SCHOOL",927,42,"0,04530744336"
53,POLK,341,"SANDHILL ELEMENTARY SCHOOL",889,57,"0,06411698537"
53,POLK,361,"EASTSIDE ELEMENTARY SCHOOL",1218,70,"0,05747126436"
53,POLK,391,"BETHUNE ACADEMY",467,11,"0,02355460385"
53,POLK,401,"DAVENPORT SCHOOL OF THE ARTS",935,32,"0,03422459893"
53,POLK,421,"DON E WOODS OPPORTUNITY CENTER",368,75,"0,20380434782"
53,POLK,441,"RIDGEVIEW GLOBAL STUDIES ACADEMY",882,46,"0,05215419501"
53,POLK,481,"WINTER HAVEN SENIOR HIGH SCHOOL",1908,171,"0,0896226415"
53,POLK,482,"WINTER HAVEN STEP UP ACADEMY",153,7,"0,04575163398"
53,POLK,491,"DENISON MIDDLE SCHOOL",1061,57,"0,05372290292"
53,POLK,531,"FRANK E. BRIGHAM ACADEMY",534,4,"0,0074906367"
53,POLK,571,"WESTWOOD MIDDLE SCHOOL",1043,81,"0,07766059443"
53,POLK,591,"ELBERT ELEMENTARY SCHOOL",638,41,"0,06426332288"
53,POLK,601,"FRED G. GARNER ELEMENTARY SCHOOL",970,112,"0,11546391752"
53,POLK,611,"INWOOD ELEMENTARY SCHOOL",466,39,"0,08369098712"
53,POLK,621,"LAKE SHIPP ELEMENTARY SCHOOL",632,45,"0,07120253164"
53,POLK,631,"JOHN SNIVELY ELEMENTARY",593,49,"0,08263069139"
53,POLK,651,"LAKE ALFRED ELEMENTARY SCHOOL",670,42,"0,06268656716"
53,POLK,661,"KAREN M. SIEGEL ACADEMY",192,64,"0,33333333333"
53,POLK,681,"WAHNETA ELEMENTARY SCHOOL",627,34,"0,05422647527"
53,POLK,711,"JEWETT MIDDLE ACADEMY MAGNET",593,7,"0,01180438448"
53,POLK,712,"JEWETT SCHOOL OF THE ARTS",750,19,"0,02533333333"
53,POLK,791,"FORT MEADE MIDDLE/SENIOR HIGH SCHOOL",756,105,"0,13888888888"
53,POLK,802,"LEWIS ANNA WOODBURY ELEMENTARY SCHOOL",729,24,"0,03292181069"
53,POLK,811,"AUBURNDALE SENIOR HIGH SCHOOL",1709,138,"0,080748976"
53,POLK,821,"JERE L. STAMBAUGH MIDDLE",982,182,"0,18533604887"
53,POLK,841,"LENA VISTA ELEMENTARY SCHOOL",1013,102,"0,10069101678"
53,POLK,851,"AUBURNDALE CENTRAL ELEMENTARY SCHOOL",560,53,"0,09464285714"
53,POLK,861,"WALTER CALDWELL ELEMENTARY SCHOOL",755,84,"0,11125827814"
53,POLK,881,"POLK CITY ELEMENTARY SCHOOL",524,36,"0,06870229007"
53,POLK,901,"BARTOW SENIOR HIGH SCHOOL",2222,188,"0,08460846084"
53,POLK,931,"BARTOW MIDDLE SCHOOL",994,47,"0,04728370221"
53,POLK,932,"COMPASS MIDDLE CHARTER SCHOOL",186,31,"0,16666666666"
53,POLK,933,"CHAIN OF LAKES ELEMENTARY SCHOOL",1096,63,"0,05748175182"
53,POLK,937,"RIDGE COMMUNITY HIGH SCHOOL",2493,156,"0,06257521058"
53,POLK,941,"BARTOW ELEMENTARY ACADEMY",465,7,"0,01505376344"
53,POLK,961,"FLORAL AVENUE ELEMENTARY SCHOOL",610,49,"0,08032786885"
53,POLK,962,"JEAN O'DELL LEARNING CENTER",77,27,"0,35064935064"
53,POLK,971,"UNION ACADEMY",391,10,"0,02557544757"
53,POLK,981,"GIBBONS STREET ELEMENTARY SCHOOL",389,35,"0,08997429305"
53,POLK,1041,"ALTURAS ELEMENTARY SCHOOL",414,27,"0,0652173913"
53,POLK,1051,"TENOROC HIGH SCHOOL",1441,56,"0,03886190145"
53,POLK,1061,"HIGHLAND CITY ELEMENTARY SCHOOL",490,13,"0,02653061224"
53,POLK,1071,"LAKE GIBSON STEP UP ACADEMY",164,3,"0,01829268292"
53,POLK,1131,"MULBERRY SENIOR HIGH SCHOOL",1166,147,"0,12607204116"
53,POLK,1141,"PURCELL ELEMENTARY SCHOOL",553,41,"0,07414104882"
53,POLK,1151,"KINGSFORD ELEMENTARY SCHOOL",773,43,"0,05562742561"
53,POLK,1161,"MULBERRY MIDDLE SCHOOL",1085,123,"0,11336405529"
53,POLK,1171,"KATHLEEN STEP UP ACADEMY",163,0,0
53,POLK,1181,"KATHLEEN SENIOR HIGH SCHOOL",2221,173,"0,07789284106"
53,POLK,1191,"KATHLEEN MIDDLE SCHOOL",964,93,"0,09647302904"
53,POLK,1221,"KATHLEEN ELEMENTARY SCHOOL",639,62,"0,09702660406"
53,POLK,1231,"GRIFFIN ELEMENTARY SCHOOL",617,62,"0,10048622366"
53,POLK,1241,"JESSE KEEN ELEMENTARY SCHOOL",781,57,"0,07298335467"
53,POLK,1251,"WINSTON ELEMENTARY SCHOOL",705,63,"0,08936170212"
53,POLK,1271,"SLEEPY HILL ELEMENTARY SCHOOL",811,88,"0,10850801479"
53,POLK,1281,"HIGHLANDS GROVE ELEMENTARY SCHOOL",826,29,"0,03510895883"
53,POLK,1291,"FROSTPROOF ELEMENTARY SCHOOL",508,51,"0,10039370078"
53,POLK,1341,"MCLAUGHLIN MIDDLE SCHOOL AND FINE ARTS ACADEMY",970,65,"0,06701030927"
53,POLK,1351,"POLK AVENUE ELEMENTARY SCHOOL",554,36,"0,06498194945"
53,POLK,1361,"HILLCREST ELEMENTARY SCHOOL",694,47,"0,06772334293"
53,POLK,1362,"HORIZONS ELEMENTARY SCHOOL",1033,74,"0,07163601161"
53,POLK,1371,"SPOOK HILL ELEMENTARY SCHOOL",745,66,"0,08859060402"
53,POLK,1381,"ROOSEVELT ACADEMY",283,41,"0,14487632508"
53,POLK,1401,"JANIE HOWARD WILSON SCHOOL",615,45,"0,0731707317"
53,POLK,1421,"DALE R FAIR BABSON PARK ELEMENTARY",505,30,"0,05940594059"
53,POLK,1451,"EDGAR L. PADGETT ELEMENTARY",606,43,"0,0709570957"
53,POLK,1491,"GAUSE ACADEMY OF LEADERSHIP",437,116,"0,26544622425"
53,POLK,1501,"CRYSTAL LAKE MIDDLE SCHOOL",1155,170,"0,14718614718"
53,POLK,1521,"OSCAR J. POPE ELEMENTARY SCHOOL",576,45,"0,078125"
53,POLK,1591,"MAYNARD A. TRAVISS CAREER CENTER",415,107,"0,2578313253"
53,POLK,1601,"BOK ACADEMY",570,7,"0,01228070175"
53,POLK,1611,"LAUREL ELEMENTARY SCHOOL",684,65,"0,09502923976"
53,POLK,1662,"LAKE ALFRED-ADDAIR MIDDLE SCHOOL",992,61,"0,06149193548"
53,POLK,1671,"MCKEEL ACADEMY OF TECHNOLOGY",1189,25,"0,02102607232"
53,POLK,1681,"SCOTT LAKE ELEMENTARY SCHOOL",846,46,"0,05437352245"
53,POLK,1682,"MCKEEL ELEMENTARY ACADEMY",364,4,"0,01098901098"
53,POLK,1691,"RIDGE CAREER CENTER",407,74,"0,18181818181"
53,POLK,1692,"SOUTH MCKEEL ACADEMY",1188,2,"0,00168350168"
53,POLK,1701,"EAGLE LAKE ELEMENTARY SCHOOL",634,54,"0,08517350157"
